Date,Open,High,Low,Close,Adj Close,Volume
1993-01-29,43.96875,43.96875,43.75,43.9375,24.113249,1003200
1993-02-01,43.96875,44.25,43.96875,44.25,24.284769,480500
1993-02-02,44.21875,44.375,44.125,44.34375,24.336205,201300
1993-02-03,44.40625,44.84375,44.375,44.8125,24.593466,529400
1993-02-04,44.96875,45.09375,44.46875,45,24.696375,531500
1993-02-05,44.96875,45.0625,44.71875,44.96875,24.679218,492100
1993-02-08,44.96875,45.125,44.90625,44.96875,24.679218,596100
1993-02-09,44.8125,44.8125,44.5625,44.65625,24.507717,122100
1993-02-10,44.65625,44.75,44.53125,44.71875,24.542028,379600
1993-02-11,44.78125,45.125,44.78125,44.9375,24.662071,19500
1993-02-12,44.875,44.875,44.59375,44.59375,24.473412,42500
1993-02-16,44.46875,44.46875,43.40625,43.46875,23.855999,374800
1993-02-17,43.46875,43.53125,43.28125,43.4375,23.83885,210900
1993-02-18,43.9375,43.9375,42.8125,43.40625,23.821707,378100
1993-02-19,43.40625,43.5625,43.34375,43.5625,23.907444,34900
1993-02-22,43.6875,43.78125,43.5625,43.71875,23.993208,513600
1993-02-23,43.84375,43.875,43.46875,43.6875,23.976059,373700
1993-02-24,43.71875,44.25,43.71875,44.25,24.284769,26300
1993-02-25,44.21875,44.375,44.125,44.34375,24.336205,44500
1993-02-26,44.4375,44.4375,44.1875,44.40625,24.370514,66200
1993-03-01,44.5625,44.5625,44.21875,44.28125,24.301914,66500
1993-03-02,44.3125,44.9375,44.25,44.9375,24.662071,182400
1993-03-03,45,45.15625,44.9375,45.125,24.764977,280100
1993-03-04,45.1875,45.1875,44.875,44.875,24.627775,89500
1993-03-05,44.9375,45.125,44.71875,44.75,24.559175,40000
1993-03-08,44.84375,45.75,44.84375,45.75,25.107992,50800
1993-03-09,45.65625,45.6875,45.5,45.59375,25.022232,169300
1993-03-10,45.59375,45.6875,45.40625,45.6875,25.073669,194400
1993-03-11,45.71875,45.84375,45.5,45.5625,25.005066,70900
1993-03-12,45.1875,45.21875,44.8125,45.09375,24.747818,643600
1993-03-15,45.0625,45.3125,45.0625,45.3125,24.867876,310800
1993-03-16,45.3125,45.4375,45.3125,45.3125,24.867876,30800
1993-03-17,45.25,45.25,44.96875,45.03125,24.713512,21800
1993-03-18,45.21875,45.5,45.21875,45.3125,24.867876,59300
1993-03-19,45.28125,45.28125,45.03125,45.03125,24.830231,66900
1993-03-22,44.59375,44.875,44.5625,44.78125,24.692377,183400
1993-03-23,44.90625,44.9375,44.8125,44.875,24.744083,55200
1993-03-24,44.8125,45.0625,44.59375,44.875,24.744083,37200
1993-03-25,44.90625,45.25,44.84375,45.15625,24.899164,110100
1993-03-26,45.125,45.15625,44.875,44.90625,24.761312,101500
1993-03-29,44.9375,45.3125,44.9375,45.09375,24.864697,87100
1993-03-30,45.15625,45.21875,45.09375,45.21875,24.933619,56000
1993-03-31,45.34375,45.46875,45.1875,45.1875,24.916384,111600
1993-04-01,45.25,45.25,44.9375,45.03125,24.830231,129500
1993-04-02,44.65625,44.65625,44.09375,44.09375,24.31329,59400
1993-04-05,44.4375,44.4375,44.1875,44.3125,24.433926,172200
1993-04-06,44.40625,44.40625,44.0625,44.1875,24.364994,129700
1993-04-07,44.25,44.34375,44.15625,44.34375,24.451151,28000
1993-04-08,44.53125,44.53125,44.09375,44.28125,24.416687,180800
1993-04-12,44.71875,44.9375,44.65625,44.90625,24.761312,348500
1993-04-13,44.875,45.15625,44.84375,45,24.813004,146100
1993-04-14,45.03125,45.0625,44.90625,44.9375,24.778553,119600
1993-04-15,44.90625,45.03125,44.75,44.9375,24.778553,148600
1993-04-16,44.96875,45.03125,44.875,44.9375,24.778553,47900
1993-04-19,44.9375,45.0625,44.71875,44.75,24.675154,157000
1993-04-20,44.6875,44.75,44.25,44.53125,24.554546,279500
1993-04-21,44.625,44.625,44.375,44.5,24.537306,67900
1993-04-22,44.3125,44.6875,43.9375,43.9375,24.22714,97700
1993-04-23,43.84375,43.96875,43.6875,43.75,24.123755,106000
1993-04-26,43.78125,43.9375,43.28125,43.40625,23.93421,62600
1993-04-27,43.34375,43.875,43.34375,43.875,24.192677,156800
1993-04-28,43.8125,43.90625,43.71875,43.78125,24.140991,85900
1993-04-29,43.875,43.96875,43.625,43.96875,24.244373,85000
1993-04-30,44.125,44.28125,44.03125,44.03125,24.278833,88500
1993-05-03,44.09375,44.3125,43.90625,44.3125,24.433926,80500
1993-05-04,44.40625,44.625,44.34375,44.46875,24.520063,149100
1993-05-05,44.46875,44.75,44.46875,44.59375,24.588999,109000
1993-05-06,44.53125,44.5625,44.40625,44.4375,24.502853,54700
1993-05-07,44.46875,44.46875,44.28125,44.34375,24.451151,68000
1993-05-10,44.40625,44.6875,44.40625,44.4375,24.502853,113900
1993-05-11,44.4375,44.625,44.3125,44.625,24.606237,42600
1993-05-12,44.4375,44.59375,44.4375,44.5625,24.571781,31000
1993-05-13,44.375,44.375,44,44.03125,24.278833,129100
1993-05-14,44.03125,44.15625,43.96875,44,24.261616,63500
1993-05-17,44.125,44.15625,43.9375,44.15625,24.347769,34000
1993-05-18,44.1875,44.21875,43.96875,44.125,24.330544,105200
1993-05-19,44.125,45.03125,43.84375,45.03125,24.830231,50200
1993-05-20,45.03125,45.15625,44.9375,45.15625,24.899164,98200
1993-05-21,45.1875,45.25,44.71875,44.75,24.675154,221400
1993-05-24,44.84375,45.09375,44.84375,44.9375,24.778553,30500
1993-05-25,45.125,45.125,45.03125,45.03125,24.830231,191800
1993-05-26,45.15625,45.625,45.125,45.59375,25.140415,102400
1993-05-27,45.65625,45.65625,45.375,45.4375,25.054237,53800
1993-05-28,45.40625,45.40625,45,45.21875,24.933619,79100
1993-06-01,45.375,45.8125,45.3125,45.65625,25.174858,28300
1993-06-02,45.53125,45.75,45.34375,45.59375,25.140415,20300
1993-06-03,45.5,45.5,45.34375,45.4375,25.054237,21600
1993-06-04,45.3125,45.3125,45.09375,45.28125,24.968084,32000
1993-06-07,45.375,45.375,45.125,45.125,24.881937,121400
1993-06-08,45,45,44.71875,44.71875,24.657944,104500
1993-06-09,44.875,45.0625,44.8125,44.875,24.744083,43300
1993-06-10,44.84375,44.9375,44.75,44.90625,24.761312,17900
1993-06-11,45.0625,45.15625,44.90625,45.09375,24.864697,647400
1993-06-14,45.15625,45.1875,45.03125,45.03125,24.830231,64200
1993-06-15,45.09375,45.125,44.9375,44.9375,24.778553,142400
1993-06-16,44.9375,45.03125,44.8125,45.03125,24.830231,330900
1993-06-17,45.125,45.1875,45.03125,45.1875,24.916384,37400
1993-06-18,44.84375,44.84375,44.5,44.5,24.711201,58500
1993-06-21,44.625,44.625,44.53125,44.59375,24.763273,29300
1993-06-22,44.65625,44.65625,44.5625,44.625,24.780638,137500
1993-06-23,44.625,44.625,44.21875,44.21875,24.555042,227600
1993-06-24,44.34375,44.8125,44.34375,44.8125,24.884743,243700
1993-06-25,44.78125,44.90625,44.75,44.78125,24.86738,44800
1993-06-28,45,45.28125,44.9375,45.28125,25.145035,439900
1993-06-29,45.21875,45.21875,45,45.0625,25.023567,207500
1993-06-30,45.125,45.21875,45,45.0625,25.023567,437600
1993-07-01,45.125,45.125,44.875,44.9375,24.954153,605700
1993-07-02,44.78125,44.8125,44.53125,44.6875,24.815329,285400
1993-07-06,44.625,44.75,44.15625,44.21875,24.555042,246400
1993-07-07,44.1875,44.40625,44.1875,44.34375,24.624435,343700
1993-07-08,44.375,44.9375,44.3125,44.84375,24.902096,248200
1993-07-09,44.84375,44.96875,44.75,44.96875,24.971506,378200
1993-07-12,44.90625,44.96875,44.84375,44.9375,24.954153,373700
1993-07-13,44.96875,45.09375,44.65625,44.90625,24.936794,389600
1993-07-14,44.9375,45.1875,44.90625,45.0625,25.023567,617300
1993-07-15,45.03125,45.03125,44.78125,44.875,24.919451,443800
1993-07-16,44.90625,44.9375,44.6875,44.75,24.850044,216400
1993-07-19,44.75,44.75,44.59375,44.71875,24.832693,188200
1993-07-20,44.6875,44.84375,44.46875,44.84375,24.902096,68500
1993-07-21,44.78125,44.8125,44.65625,44.8125,24.884743,142700
1993-07-22,44.75,44.8125,44.5,44.5,24.711201,632400
1993-07-23,44.59375,44.71875,44.5625,44.71875,24.832693,286200
1993-07-26,44.84375,45.0625,44.84375,44.96875,24.971506,121300
1993-07-27,45,45.03125,44.78125,44.9375,24.954153,92800
1993-07-28,44.84375,44.9375,44.78125,44.84375,24.902096,30800
1993-07-29,44.9375,45.21875,44.875,45.09375,25.04092,331000
1993-07-30,45.09375,45.09375,44.78125,44.84375,24.902096,75300
1993-08-02,44.90625,45.125,44.90625,44.96875,24.971506,41300
1993-08-03,45.0625,45.1875,44.84375,45,24.988859,81600
1993-08-04,45,45.09375,44.875,45,24.988859,434000
1993-08-05,45,45,44.84375,44.90625,24.936794,36800
1993-08-06,45.03125,45.0625,44.90625,44.96875,24.971506,402300
1993-08-09,45.09375,45.34375,45,45.21875,25.110323,828200
1993-08-10,45.1875,45.21875,45.125,45.1875,25.092976,604900
1993-08-11,45.15625,45.3125,45.15625,45.1875,25.092976,542200
1993-08-12,45.3125,45.3125,44.90625,45.0625,25.023567,303700
1993-08-13,45.09375,45.15625,45.09375,45.125,25.058277,103500
1993-08-16,45.15625,45.5,45.15625,45.375,25.197107,241800
1993-08-17,45.34375,45.53125,45.34375,45.53125,25.283869,369300
1993-08-18,45.6875,45.875,45.65625,45.78125,25.422695,414300
1993-08-19,45.8125,45.8125,45.71875,45.78125,25.422695,28500
1993-08-20,45.6875,45.8125,45.65625,45.8125,25.440054,80700
1993-08-23,45.625,45.75,45.625,45.71875,25.388008,15600
1993-08-24,45.71875,46.21875,45.71875,46.21875,25.66564,273400
1993-08-25,46.21875,46.4375,46.15625,46.25,25.682985,242300
1993-08-26,46.28125,46.53125,46.09375,46.28125,25.700346,120000
1993-08-27,46.15625,46.25,46.15625,46.25,25.682985,25700
1993-08-30,46.28125,46.5,46.28125,46.4375,25.787119,183500
1993-08-31,46.40625,46.5625,46.34375,46.5625,25.856533,66500
1993-09-01,46.40625,46.59375,46.40625,46.5,25.821833,136500
1993-09-02,46.53125,46.59375,46.3125,46.34375,25.735062,472400
1993-09-03,46.3125,46.4375,46.25,46.375,25.752409,630500
1993-09-07,46.375,46.4375,46,46.0625,25.578882,196400
1993-09-08,46.0625,46.0625,45.59375,45.90625,25.492126,269900
1993-09-09,45.71875,46.03125,45.71875,46,25.544174,239200
1993-09-10,46.125,46.4375,46.0625,46.40625,25.769762,106500
1993-09-13,46.5625,46.5625,46.4375,46.4375,25.787119,66900
1993-09-14,46.3125,46.3125,46.09375,46.25,25.682985,184500
1993-09-15,46.0625,46.40625,45.90625,46.375,25.752409,101000
1993-09-16,46.3125,46.34375,46.15625,46.1875,25.648304,54300
1993-09-17,45.875,45.90625,45.75,45.8125,25.59856,200900
1993-09-20,45.875,45.96875,45.4375,45.4375,25.389019,57800
1993-09-21,45.5,45.5625,44.8125,45.28125,25.301708,318200
1993-09-22,45.4375,45.71875,45.375,45.65625,25.511248,439700
1993-09-23,45.78125,45.9375,45.71875,45.90625,25.650948,88500
1993-09-24,45.84375,45.875,45.71875,45.78125,25.581093,53500
1993-09-27,46.125,46.28125,46.125,46.28125,25.860476,274600
1993-09-28,46.3125,46.3125,46.15625,46.1875,25.808113,158300
1993-09-29,46.1875,46.3125,45.96875,46.03125,25.720795,221000
1993-09-30,46.03125,46.125,45.84375,45.9375,25.668406,99300
1993-10-01,45.875,46.21875,45.8125,46.15625,25.790632,22700
1993-10-04,46.21875,46.21875,46.09375,46.21875,25.825563,1038500
1993-10-05,46.3125,46.3125,46,46.15625,25.790632,436500
1993-10-06,46.1875,46.375,46.125,46.125,25.77317,209200
1993-10-07,46.1875,46.1875,45.96875,46,25.703337,59400
1993-10-08,46.125,46.15625,45.71875,46.0625,25.738268,54400
1993-10-11,46.15625,46.25,46.15625,46.15625,25.790632,467100
1993-10-12,46.21875,46.25,46.1875,46.21875,25.825563,26200
1993-10-13,46.25,46.25,46.15625,46.21875,25.825563,139100
1993-10-14,46.40625,46.8125,46.28125,46.8125,26.157337,108100
1993-10-15,47.03125,47.15625,46.90625,47.0625,26.29702,1502500
1993-10-18,47.03125,47.03125,46.875,46.9375,26.227179,722400
1993-10-19,46.875,46.96875,46.59375,46.59375,26.035101,880100
1993-10-20,46.75,46.75,46.5625,46.65625,26.070021,230400
1993-10-21,46.6875,46.6875,46.53125,46.59375,26.035101,56200
1993-10-22,46.65625,46.84375,46.375,46.375,25.912863,390700
1993-10-25,46.40625,46.5625,46.28125,46.5,25.982727,114500
1993-10-26,46.46875,46.5,46.3125,46.46875,25.96525,186200
1993-10-27,46.40625,46.53125,46.40625,46.5,25.982727,118400
1993-10-28,46.5625,46.96875,46.5625,46.84375,26.174786,129600
1993-10-29,46.8125,46.875,46.78125,46.84375,26.174786,80700
1993-11-01,46.78125,47,46.78125,46.96875,26.24464,36400
1993-11-02,46.90625,47,46.65625,46.9375,26.227179,262100
1993-11-03,46.90625,46.90625,46.125,46.34375,25.895409,479100
1993-11-04,46.34375,46.34375,45.8125,45.84375,25.61602,130400
1993-11-05,45.71875,46.0625,45.53125,46.0625,25.738268,363200
1993-11-08,46.09375,46.25,45.96875,46.125,25.77317,367600
1993-11-09,46.4375,46.46875,46.125,46.15625,25.790632,246900
1993-11-10,46.15625,46.5,46.03125,46.5,25.982727,46500
1993-11-11,46.5,46.625,46.34375,46.375,25.912863,88900
1993-11-12,46.46875,46.75,46.4375,46.59375,26.035101,108200
1993-11-15,46.6875,46.6875,46.4375,46.5625,26.017643,243300
1993-11-16,46.65625,46.8125,46.46875,46.78125,26.139872,492600
1993-11-17,46.8125,46.8125,46.40625,46.53125,26.00017,39600
1993-11-18,46.46875,46.5625,46.28125,46.40625,25.93033,240800
1993-11-19,46.25,46.375,46.21875,46.3125,25.877935,106000
1993-11-22,46.1875,46.21875,45.875,46.03125,25.720795,165300
1993-11-23,46.28125,46.3125,46.03125,46.28125,25.860476,89700
1993-11-24,46.40625,46.5,46.34375,46.46875,25.96525,77200
1993-11-26,46.59375,46.59375,46.46875,46.5,25.982727,1019800
1993-11-29,46.625,46.71875,46.3125,46.3125,25.877935,517500
1993-11-30,46.28125,46.5625,46.25,46.34375,25.895409,230000
1993-12-01,46.59375,46.625,46.40625,46.40625,25.93033,379200
1993-12-02,46.5,46.5625,46.40625,46.53125,26.00017,352000
1993-12-03,46.5,46.71875,46.5,46.71875,26.10495,306000
1993-12-06,46.78125,46.9375,46.78125,46.875,26.192242,99500
1993-12-07,46.875,46.90625,46.78125,46.84375,26.174786,88800
1993-12-08,46.84375,46.84375,46.78125,46.84375,26.174786,146700
1993-12-09,46.84375,46.90625,46.625,46.6875,26.087479,416500
1993-12-10,46.71875,46.71875,46.5,46.59375,26.035101,412900
1993-12-13,46.59375,46.875,46.53125,46.875,26.192242,273200
1993-12-14,46.90625,46.90625,46.53125,46.53125,26.00017,41900
1993-12-15,46.59375,46.625,46.46875,46.46875,25.96525,82600
1993-12-16,46.65625,46.65625,46.5625,46.625,26.05257,78200
1993-12-17,46.40625,46.59375,46.375,46.5625,26.195736,104700
1993-12-20,46.53125,46.65625,46.5,46.625,26.230902,68800
1993-12-21,46.5625,46.5625,46.40625,46.46875,26.142998,205700
1993-12-22,46.59375,46.8125,46.5,46.78125,26.318817,410300
1993-12-23,46.75,46.84375,46.6875,46.75,26.301222,533800
1993-12-27,46.75,47,46.75,47,26.4419,447100
1993-12-28,46.96875,47.125,46.9375,47.09375,26.494604,880600
1993-12-29,47.125,47.15625,47,47.03125,26.459457,266700
1993-12-30,47,47,46.75,46.84375,26.353962,219900
1993-12-31,46.9375,47,46.5625,46.59375,26.213322,312900
1994-01-03,46.59375,46.65625,46.40625,46.46875,26.142998,960900
1994-01-04,46.53125,46.65625,46.46875,46.65625,26.248482,164300
1994-01-05,46.71875,46.78125,46.53125,46.75,26.301222,710900
