Date,Open,High,Low,Close,Adj Close,Volume
2005-09-29,1460,1480,1410,1450,789.448486,81919000
2005-09-30,1460,1530,1420,1490,811.22644,91878000
2005-10-03,1460,1470,1380,1420,773.114929,116715000
2005-10-04,1430,1440,1380,1400,762.226257,47337000
2005-10-05,1410,1440,1380,1400,762.226257,71891000
2005-10-06,1370,1380,1320,1340,729.559509,49897000
2005-10-07,1340,1380,1330,1340,729.559509,55836000
2005-10-10,1340,1340,1340,1340,729.559509,0
2005-10-11,1380,1450,1370,1450,789.448486,67037000
2005-10-12,1460,1490,1420,1440,784.004028,63301000
2005-10-13,1410,1490,1410,1480,805.782166,59362000
2005-10-14,1480,1490,1420,1440,784.004028,57773000
2005-10-17,1430,1430,1380,1380,751.337158,37847000
2005-10-18,1380,1420,1370,1390,756.781799,39912000
2005-10-19,1410,1420,1390,1400,762.226257,31103000
2005-10-20,1410,1430,1400,1420,773.114929,37761000
2005-10-21,1380,1420,1380,1420,773.114929,24575000
2005-10-24,1410,1420,1390,1400,762.226257,17880000
2005-10-25,1410,1420,1400,1410,767.670776,23586000
2005-10-26,1400,1420,1390,1420,773.114929,26947000
2005-10-27,1440,1450,1430,1440,784.004028,50522000
2005-10-28,1440,1460,1430,1430,778.559814,47300000
2005-10-31,1450,1460,1430,1450,789.448486,48846000
2005-11-01,1480,1520,1480,1520,827.559814,43187000
2005-11-02,1490,1600,1480,1580,860.226624,123566000
2005-11-03,1580,1650,1580,1650,898.338135,123566000
2005-11-04,1650,1670,1630,1650,898.338135,85733000
2005-11-07,1670,1700,1640,1650,898.338135,81011000
2005-11-08,1660,1670,1610,1620,882.004456,35542000
2005-11-09,1570,1600,1560,1560,849.338013,44842000
2005-11-10,1540,1570,1480,1550,843.893433,72521000
2005-11-11,1590,1600,1550,1560,849.338013,39737000
2005-11-14,1570,1570,1520,1530,833.004517,22641000
2005-11-15,1520,1540,1500,1510,822.11554,29591000
2005-11-16,1480,1530,1480,1520,827.559814,44430000
2005-11-17,1530,1560,1510,1550,843.893433,40582000
2005-11-18,1610,1620,1580,1590,865.671143,47825000
2005-11-21,1590,1600,1540,1560,849.338013,32961000
2005-11-22,1530,1540,1500,1510,822.11554,46466000
2005-11-23,1510,1510,1510,1510,822.11554,0
2005-11-24,1520,1540,1480,1490,811.22644,44214000
2005-11-25,1490,1580,1470,1560,849.338013,78254000
2005-11-28,1560,1570,1520,1530,833.004517,40080000
2005-11-29,1530,1560,1510,1550,843.893433,53420000
2005-11-30,1550,1560,1510,1510,822.11554,30179000
2005-12-01,1530,1550,1510,1550,843.893433,38937000
2005-12-02,1570,1590,1550,1560,849.338013,49731000
2005-12-05,1560,1610,1540,1590,865.671143,58362000
2005-12-06,1600,1640,1570,1630,887.449463,56722000
2005-12-07,1660,1680,1620,1630,887.449463,72726000
2005-12-08,1630,1650,1550,1580,860.226624,65502000
2005-12-09,1580,1580,1580,1580,860.226624,0
2005-12-12,1670,1700,1650,1650,898.338135,58954000
2005-12-13,1650,1660,1630,1650,898.338135,37081000
2005-12-14,1670,1700,1630,1640,892.893677,69078000
2005-12-15,1620,1650,1610,1630,887.449463,34880000
2005-12-16,1640,1650,1610,1640,892.893677,28771000
2005-12-19,1640,1650,1620,1640,892.893677,20430000
2005-12-20,1650,1680,1640,1680,914.671265,22228000
2005-12-21,1680,1690,1660,1670,909.227051,34381000
2005-12-22,1670,1670,1670,1670,909.227051,0
2005-12-23,1670,1670,1670,1670,909.227051,0
2005-12-26,1670,1670,1670,1670,909.227051,0
2005-12-27,1650,1670,1640,1650,898.338135,19870000
2005-12-28,1640,1650,1630,1650,898.338135,11934000
2005-12-29,1650,1650,1620,1620,882.004456,17085000
2005-12-30,1630,1630,1590,1600,871.11554,17976000
2006-01-02,1600,1600,1600,1600,871.11554,0
2006-01-03,1600,1600,1600,1600,871.11554,0
2006-01-04,1640,1650,1620,1630,887.449463,20160000
2006-01-05,1650,1650,1630,1640,892.893677,16336000
2006-01-06,1630,1640,1610,1610,876.56012,19080000
2006-01-09,1610,1610,1610,1610,876.56012,0
2006-01-10,1620,1630,1520,1540,838.448975,51252000
2006-01-11,1530,1550,1510,1550,843.893433,44313000
2006-01-12,1540,1540,1510,1530,833.004517,46890000
2006-01-13,1530,1540,1510,1520,827.559814,33616000
2006-01-16,1520,1560,1510,1530,833.004517,38503000
2006-01-17,1530,1570,1520,1520,827.559814,37449000
2006-01-18,1500,1530,1460,1510,822.11554,62405000
2006-01-19,1500,1540,1500,1530,833.004517,50784000
2006-01-20,1550,1570,1510,1520,827.559814,41131000
2006-01-23,1460,1500,1460,1500,816.671265,39603000
2006-01-24,1510,1530,1490,1500,816.671265,32572000
2006-01-25,1520,1550,1510,1520,827.559814,43463000
2006-01-26,1540,1580,1540,1580,860.226624,33213000
2006-01-27,1620,1670,1620,1660,903.782532,71881000
2006-01-30,1700,1710,1660,1680,914.671265,59361000
2006-01-31,1680,1710,1670,1690,920.115967,38272000
2006-02-01,1670,1690,1660,1660,903.782532,25074000
2006-02-02,1690,1700,1680,1690,920.115967,22745000
2006-02-03,1690,1700,1670,1690,920.115967,21831000
2006-02-06,1690,1700,1650,1650,898.338135,36948000
2006-02-07,1670,1670,1650,1660,903.782532,17781000
2006-02-08,1630,1640,1610,1610,876.56012,40207000
2006-02-09,1640,1660,1610,1630,887.449463,34457000
2006-02-10,1650,1650,1580,1610,876.56012,36573000
2006-02-13,1590,1600,1560,1590,865.671143,23992000
2006-02-14,1590,1620,1570,1610,876.56012,49472000
2006-02-15,1640,1650,1610,1620,882.004456,49705000
2006-02-16,1630,1650,1610,1650,898.338135,27467000
2006-02-17,1640,1660,1630,1640,892.893677,35278000
2006-02-20,1620,1630,1550,1570,854.782227,37820000
2006-02-21,1590,1610,1580,1600,871.11554,29100000
2006-02-22,1610,1620,1580,1590,865.671143,31141000
2006-02-23,1620,1650,1610,1630,887.449463,34059000
2006-02-24,1640,1670,1640,1660,903.782532,32928000
2006-02-27,1680,1700,1670,1700,925.560303,48983000
2006-02-28,1720,1750,1700,1750,952.782715,110106000
2006-03-01,1740,1750,1700,1710,931.005066,64399000
2006-03-02,1720,1730,1700,1710,931.005066,23205000
2006-03-03,1710,1710,1670,1690,920.115967,34354000
2006-03-06,1690,1700,1670,1680,914.671265,27154000
2006-03-07,1680,1690,1660,1670,909.227051,28865000
2006-03-08,1660,1670,1640,1650,898.338135,29255000
2006-03-09,1650,1680,1650,1680,914.671265,37773000
2006-03-10,1680,1720,1670,1690,920.115967,51806000
2006-03-13,1710,1730,1700,1730,941.893616,27874000
2006-03-14,1730,1740,1700,1710,931.005066,31907000
2006-03-15,1710,1720,1690,1690,920.115967,21264000
2006-03-16,1700,1700,1650,1650,898.338135,28950000
2006-03-17,1670,1680,1650,1670,909.227051,24299000
2006-03-20,1680,1700,1670,1690,920.115967,17665000
2006-03-21,1690,1690,1690,1690,920.115967,0
2006-03-22,1690,1700,1670,1680,914.671265,25730000
