Date,Open,High,Low,Close,Adj Close,Volume
2010-10-18,10235,10240,10180,10220,9818.260742,7063
2010-10-19,10230,10270,10125,10270,9866.293945,19639
2010-10-20,10270,11800,10175,10205,9803.847656,2358
2010-10-21,10230,10280,10225,10280,9875.900391,2616
2010-10-22,11500,11500,10235,10235,9832.669922,1991
2010-10-25,10530,10530,10245,10290,9885.509766,1637
2010-10-26,10290,10300,10270,10270,9866.293945,988
2010-10-27,10400,10480,10370,10460,10048.827148,2569
2010-10-28,10460,10475,10400,10400,9991.185547,401
2010-10-29,10425,10450,10425,10440,10029.611328,863
2010-11-01,10440,10440,10345,10360,9952.755859,1005
2010-11-02,10360,10370,10310,10330,9923.936523,2020
2010-11-03,10490,10490,10400,10430,10020.00293,2204
2010-11-04,10530,10530,10385,10405,9995.989258,2062
2010-11-05,10410,10565,10410,10565,10149.699219,5943
2010-11-08,10415,10630,10415,10590,10173.71582,2675
2010-11-09,10430,10675,10430,10620,10202.535156,1130
2010-11-10,10600,10600,10530,10530,10116.073242,2194
2010-11-11,10435,10570,10435,10485,10072.842773,1672
2010-11-12,10355,10670,10355,10660,10240.963867,2477
2010-11-15,10550,10555,10500,10555,10140.092773,959
2010-11-16,10470,10525,10445,10490,10077.645508,750
2010-11-17,10300,10445,10300,10435,10024.808594,1177
2010-11-18,10435,10490,10410,10430,10020.00293,5923
2010-11-19,10500,10540,10480,10520,10106.46875,3090
2010-11-22,10520,10520,10460,10465,10053.629883,3178
2010-11-23,10550,10675,10550,10650,10231.356445,5239
2010-11-24,10350,10670,10350,10530,10116.073242,5897
2010-11-25,10535,10800,10535,10725,10303.40918,2871
2010-11-26,10720,10895,10715,10875,10447.513672,856
2010-11-29,10925,10935,10860,10860,10433.102539,668
2010-11-30,10855,10855,10760,10850,10423.496094,933
2010-12-01,10850,10850,10675,10690,10269.785156,4160
2010-12-02,10990,10990,10800,10840,10413.888672,3419
2010-12-03,10915,10920,10840,10840,10413.888672,843
2010-12-06,10820,10855,10810,10810,10385.067383,1528
2010-12-07,10845,10845,10795,10805,10380.264648,3329
2010-12-08,10820,10950,10820,10950,10519.5625,4147
2010-12-09,10960,10960,10900,10925,10495.545898,2687
2010-12-10,10925,10985,10920,10985,10553.188477,1480
2010-12-13,11010,11060,11010,11055,10620.436523,1276
2010-12-14,11015,11015,10970,10980,10548.386719,2992
2010-12-15,10990,11140,10990,11140,10702.095703,6576
2010-12-16,11300,11300,11065,11070,10634.845703,7222
2010-12-17,11165,11180,11110,11135,10697.292969,608
2010-12-20,11290,11335,11200,11200,10759.737305,1841
2010-12-21,11235,11235,11160,11190,10750.12793,3614
2010-12-22,11980,11980,11245,11250,10807.772461,977
2010-12-23,11260,11260,11205,11210,10769.344727,903
2010-12-24,11215,11235,11185,11200,10759.737305,1394
2010-12-27,11180,11200,11180,11185,10745.325195,182
2010-12-28,11185,11185,11155,11175,10735.719727,1045
2010-12-29,10920,11170,10920,11130,10692.488281,2300
2010-12-30,11150,11150,11055,11055,10620.436523,2145
2011-01-03,11195,11195,10920,10930,10500.351563,4958
2011-01-04,10990,11060,10990,11030,10596.418945,2871
2011-01-05,11140,11140,11030,11045,10610.832031,1633
2011-01-06,10965,11140,10965,11110,10673.273438,827
2011-01-07,11200,11200,11125,11155,10716.507813,1173
2011-01-10,11490,11490,11110,11150,10711.704102,3395
2011-01-11,11430,11430,10415,11205,10764.541992,1840
2011-01-12,11345,11345,11155,11180,10740.520508,367
2011-01-13,11600,11600,11155,11185,10745.325195,2145
2011-01-14,11295,11295,11195,11205,10764.541992,787
2011-01-17,11210,11320,11210,11320,10875.018555,511
2011-01-18,11005,11320,11005,11290,10846.200195,568
2011-01-19,11630,11630,11240,11295,10851.003906,2606
2011-01-20,11235,11270,11200,11255,10812.577148,2117
2011-01-21,11590,11590,11160,11165,10726.113281,736
2011-01-24,11300,11300,11075,11100,10663.667969,1268
2011-01-25,11300,11300,11195,11230,10788.558594,1481
2011-01-26,11385,11385,11230,11230,10788.558594,2112
2011-01-27,11385,11385,11240,11275,10831.787109,2251
2011-01-28,11995,11995,11315,11340,10894.234375,2847
2011-01-31,11435,11435,11090,11105,10668.469727,7653
2011-02-01,11390,11390,11100,11120,10682.884766,2696
2011-02-07,11300,11315,11255,11310,10865.412109,3982
2011-02-08,11545,11545,11280,11315,10870.214844,2399
2011-02-09,11495,11495,11340,11390,10942.270508,2831
2011-02-10,11405,11485,11405,11485,11033.533203,787
2011-02-11,11500,11610,11490,11610,11153.62207,2522
2011-02-14,11900,11900,11635,11660,11201.654297,6053
2011-02-15,11890,11890,11615,11640,11182.439453,4172
2011-02-16,11650,11900,11590,11635,11177.636719,1715
2011-02-17,11780,11780,11640,11665,11206.459961,7045
2011-02-18,11640,11640,11605,11615,11158.424805,3253
2011-02-21,11795,11795,11600,11655,11196.851563,2200
2011-02-22,11690,11720,11590,11610,11153.62207,2813
2011-02-23,11300,11430,11300,11355,10908.646484,6212
2011-02-24,11330,11335,11250,11335,10889.428711,7667
2011-02-25,11385,11395,11360,11375,10927.858398,4821
2011-02-28,11415,11565,11415,11535,11081.567383,5196
2011-03-02,11500,11500,11380,11380,10932.660156,2977
2011-03-03,11385,11415,11375,11375,10927.858398,11456
2011-03-04,11500,11660,11500,11620,11163.224609,4798
2011-03-07,11620,11620,11565,11610,11153.62207,7111
2011-03-08,11610,11610,11345,11365,10918.250977,5208
2011-03-09,11470,11470,11370,11410,10961.481445,4765
2011-03-10,11410,11410,11315,11385,10937.466797,1909
2011-03-11,11270,11270,11200,11200,10759.737305,1391
2011-03-14,11400,11400,11300,11350,10903.839844,852
2011-03-15,11265,11365,11240,11345,10899.03418,6518
2011-03-16,11345,11345,11160,11160,10721.30957,14605
2011-03-17,11145,11145,10910,10920,10490.741211,15417
2011-03-18,11075,11075,10940,10940,10509.958008,17824
2011-03-21,11000,11000,10910,10945,10514.759766,14664
2011-03-22,11150,11150,11100,11105,10668.469727,4665
2011-03-23,11100,11120,11080,11100,10663.667969,2726
2011-03-24,10770,11170,10770,11150,10711.704102,1163
2011-03-25,11250,11295,11250,11270,10826.984375,869
2011-03-28,11300,11300,11260,11285,10841.396484,3637
2011-03-29,11275,11275,11180,11180,10740.520508,2362
2011-03-30,11170,11250,11170,11215,10774.146484,4727
2011-03-31,11220,11245,11165,11165,10726.113281,2326
2011-04-01,10935,11200,10935,11140,10702.095703,4551
2011-04-04,11205,11205,11075,11110,10673.273438,1886
2011-04-05,10850,11100,10850,11050,10615.630859,1662
2011-04-06,11050,11050,10995,11020,10586.811523,3991
2011-04-07,11020,11070,11020,11070,10634.845703,3442
2011-04-08,11155,11155,11010,11010,10577.207031,3769
2011-04-11,11100,11100,10960,10980,10548.386719,2272
2011-04-12,10980,11030,10980,11020,10586.811523,3859
2011-04-13,10955,10965,10915,10920,10490.741211,2778
2011-04-14,11100,11100,10970,10985,10553.188477,2244
