Date,Open,High,Low,Close,Adj Close,Volume
2003-01-07,43.375,43.439999,42.955002,43.080002,28.38678,506800
2003-01-08,42.91,42.950001,42.435001,42.540001,28.030951,201800
2003-01-09,42.875,43.34,42.875,43.200001,28.465853,175200
2003-01-10,43.075001,43.5,42.849998,43.32,28.544903,235800
2003-01-13,43.724998,43.724998,43.09,43.279999,28.518553,187600
2003-01-14,43.224998,43.474998,43.075001,43.474998,28.647039,86000
2003-01-15,43.375,43.375,42.825001,43.049999,28.36701,1076400
2003-01-16,43.075001,43.299999,42.654999,42.924999,28.284632,153600
2003-01-17,42.375,42.564999,42.080002,42.299999,27.872805,156600
2003-01-21,42.424999,42.424999,41.505001,41.575001,27.395077,209600
2003-01-22,41.5,42.285,41.150002,41.150002,27.11503,143600
2003-01-23,41.575001,41.669998,41.110001,41.424999,27.296244,179800
2003-01-24,41.375,41.375,40.349998,40.485001,26.676838,402800
2003-01-27,40.224998,40.459999,39.605,39.73,26.179338,451000
2003-01-28,40,40.360001,39.790001,40.099998,26.423157,641600
2003-01-29,39.75,40.73,39.695,40.575001,26.736153,244800
2003-01-30,40.549999,40.549999,39.525002,39.525002,26.044266,117000
2003-01-31,39.424999,40.299999,39.424999,40.169998,26.469269,422600
2003-02-03,40.349998,40.599998,40.224998,40.32,26.568136,130600
