Date,Open,High,Low,Close,Adj Close,Volume
1984-10-17,0.144531,0.148438,0.144531,0.144531,0.110164,9868800
1984-10-18,0.148438,0.15625,0.148438,0.148438,0.113142,5324800
1984-10-19,0.148438,0.148438,0.144531,0.144531,0.110164,3043200
1984-10-22,0.144531,0.148438,0.144531,0.144531,0.110164,2326400
1984-10-23,0.144531,0.144531,0.140625,0.140625,0.107187,787200
1984-10-24,0.144531,0.148438,0.144531,0.144531,0.110164,230400
1984-10-25,0.144531,0.148438,0.140625,0.140625,0.107187,1587200
1984-10-26,0.140625,0.144531,0.140625,0.140625,0.107187,758400
1984-10-29,0.140625,0.144531,0.140625,0.140625,0.107187,614400
1984-10-30,0.140625,0.148438,0.140625,0.140625,0.107187,192000
1984-10-31,0.144531,0.148438,0.144531,0.144531,0.110164,297600
1984-11-01,0.144531,0.144531,0.140625,0.140625,0.107187,352000
1984-11-02,0.140625,0.144531,0.140625,0.140625,0.107187,1638400
1984-11-05,0.140625,0.140625,0.136719,0.136719,0.10421,534400
1984-11-06,0.136719,0.140625,0.136719,0.136719,0.10421,544000
1984-11-07,0.136719,0.140625,0.136719,0.136719,0.10421,76800
1984-11-08,0.136719,0.140625,0.136719,0.136719,0.10421,44800
1984-11-09,0.136719,0.140625,0.136719,0.136719,0.10421,896000
1984-11-12,0.136719,0.140625,0.136719,0.136719,0.10421,300800
1984-11-13,0.136719,0.140625,0.136719,0.136719,0.10421,464000
1984-11-14,0.136719,0.140625,0.132813,0.132813,0.101233,1523200
1984-11-15,0.132813,0.136719,0.132813,0.132813,0.101233,156800
1984-11-16,0.132813,0.136719,0.125,0.125,0.095277,579200
1984-11-19,0.125,0.136719,0.125,0.125,0.095277,358400
1984-11-20,0.125,0.128906,0.121094,0.121094,0.0923,179200
1984-11-21,0.121094,0.128906,0.121094,0.121094,0.0923,905600
1984-11-23,0.121094,0.128906,0.121094,0.121094,0.0923,25600
1984-11-26,0.125,0.128906,0.125,0.125,0.095277,166400
1984-11-27,0.128906,0.132813,0.128906,0.128906,0.098255,147200
1984-11-28,0.128906,0.132813,0.128906,0.128906,0.098255,492800
1984-11-29,0.128906,0.132813,0.128906,0.128906,0.098255,262400
1984-11-30,0.128906,0.132813,0.128906,0.128906,0.098255,556800
1984-12-03,0.128906,0.132813,0.125,0.125,0.095277,380800
1984-12-04,0.125,0.128906,0.121094,0.121094,0.0923,217600
1984-12-05,0.121094,0.128906,0.121094,0.121094,0.0923,102400
1984-12-06,0.121094,0.125,0.117188,0.117188,0.089323,630400
1984-12-07,0.117188,0.121094,0.117188,0.117188,0.089323,86400
1984-12-10,0.117188,0.121094,0.117188,0.117188,0.089323,2099200
1984-12-11,0.117188,0.121094,0.117188,0.117188,0.089323,188800
1984-12-12,0.117188,0.121094,0.117188,0.117188,0.089323,393600
1984-12-13,0.117188,0.121094,0.117188,0.117188,0.089323,102400
