Date,Open,High,Low,Close,Adj Close,Volume
2007-01-29,18160,18210,17980,18040,13321.850586,433267
2007-01-30,18100,18145,18020,18110,13373.542969,205208
2007-01-31,18200,18200,17945,18015,13303.388672,553305
2007-02-01,18100,18275,18030,18275,13495.394531,515988
2007-02-02,18305,18695,18305,18665,13783.389648,1031912
2007-02-05,18670,18785,18560,18785,13872.008789,1196916
2007-02-06,18785,18895,18695,18895,13953.238281,557476
2007-02-07,18830,18895,18710,18825,13901.538086,677733
2009-04-17,17560,17710,17225,17370,12827.083008,1899707
2009-04-20,17460,17525,17160,17480,12908.310547,2255714
2009-04-21,17200,17500,17050,17480,12908.310547,1895176
2009-04-22,17600,17770,17465,17715,13081.855469,1817903
2009-04-23,17760,17930,17665,17895,13214.776367,1670235
2009-04-24,17900,17960,17570,17690,13063.391602,2536400
2009-04-27,17710,17825,17405,17495,12919.388672,1910221
2009-04-28,17530,17690,17015,17025,12572.313477,2205186
2009-04-29,16960,17325,16875,17325,12945.930664,2308486
2009-04-30,17420,17830,17415,17700,13226.148438,1862431
2009-05-04,17925,18045,17840,18020,13465.263672,1411856
2009-05-06,18100,18185,17880,17985,13439.108398,2030080
2009-05-07,18200,18265,17955,18060,13495.152344,3048174
2009-05-08,18050,18210,17960,18200,13599.764648,1630919
2009-05-11,18295,18310,18100,18220,13614.710938,1557637
2009-05-12,18110,18185,18015,18060,13495.152344,1899398
2009-05-13,18080,18240,18080,18200,13599.764648,1421908
2009-05-14,17900,17995,17730,17730,13248.560547,1490911
2009-05-15,17940,17990,17820,17870,13353.176758,982259
2009-05-18,17815,17870,17575,17800,13300.873047,2026692
2009-05-19,18205,18370,18140,18350,13711.854492,1662644
2009-05-20,18355,18470,18340,18450,13786.576172,1132057
2009-05-21,18400,18415,18180,18265,13648.339844,1507922
2009-05-22,18090,18365,17980,18020,13465.263672,2472477
2009-05-25,17900,18130,16930,17990,13442.848633,2613633
2009-05-26,18010,18055,17500,17560,13121.533203,2171692
2009-05-27,17800,17915,17485,17500,13076.700195,2085261
2009-05-28,17400,17840,17385,17840,13330.759766,1657159
2009-05-29,17940,18010,17760,17990,13442.848633,2342591
2009-06-01,17945,18195,17815,18195,13596.027344,1409359
2009-06-02,18405,18445,18120,18150,13562.404297,1684373
2009-06-03,18240,18350,18040,18120,13539.987305,1670250
2009-06-04,18085,18085,17625,17625,13170.105469,2035860
2009-06-05,17850,17890,17625,17890,13368.124023,2426414
2009-06-08,17890,18125,17815,17860,13345.704102,1490722
2009-06-09,18040,18100,17565,17565,13125.268555,2451917
2009-06-10,17700,18190,17630,18190,13592.298828,1732272
2009-06-11,18160,18485,18080,18320,13689.438477,1905500
2009-06-12,18400,18440,18205,18330,13696.911133,2129996
2009-06-15,18320,18330,17995,18150,13562.404297,2297816
2009-06-16,17950,18100,17895,17985,13439.108398,1249547
2009-06-17,17940,17950,17835,17900,13375.594727,1165762
2009-06-18,17895,17950,17620,17660,13196.259766,1704683
2009-06-19,17770,17830,17645,17780,13285.924805,1454772
2009-06-22,17780,18030,17730,18000,13450.317383,1336045
2009-06-23,17750,17750,17490,17540,13106.588867,2248511
2009-06-24,17585,17700,17470,17600,13151.419922,1282594
2009-06-25,17650,18190,17650,17955,13416.689453,1541710
2009-06-26,18120,18130,17970,18050,13487.681641,1459036
2009-06-29,18130,18260,17990,18010,13457.796875,1202915
2009-06-30,18140,18310,18020,18030,13472.735352,1997544
2009-07-01,17995,18390,17940,18310,13681.961914,1418683
2009-07-02,18400,18415,18230,18290,13667.016602,1999178
2009-07-03,18045,18395,18025,18390,13741.743164,1389418
2009-07-06,18390,18615,18350,18535,13850.092773,1770703
2009-07-07,18610,18700,18540,18620,13913.604492,1371046
