Date,Open,High,Low,Close,Adj Close,Volume
2020-08-07,10030,10045,9970,10010,9404.462891,122948
2020-08-10,10010,10050,10005,10035,9427.950195,207014
2020-08-11,10045,10055,10030,10045,9437.34375,81106
2020-08-12,9985,10010,9945,10005,9399.765625,66343
2020-08-13,10090,10090,10045,10055,9446.739258,159153
2020-08-14,10110,10110,10070,10095,9484.321289,216668
2020-08-18,10125,10130,10090,10090,9479.625,78472
2020-08-19,10105,10135,10090,10110,9498.414063,84389
2020-08-20,10055,10060,10010,10050,9442.042969,79487
2020-08-21,10105,10150,10105,10135,9521.899414,67963
2020-08-24,10190,10230,10190,10225,9606.452148,156519
2020-08-25,10320,10320,10270,10300,9676.920898,391580
2020-08-26,10315,10325,10295,10310,9686.314453,96101
2020-08-27,10370,11000,10370,10375,9747.380859,110482
2020-08-28,10430,10475,10420,10470,9836.636719,100488
2020-08-31,10475,10520,10455,10520,9883.607422,180183
2020-09-01,10475,10475,10435,10445,9813.148438,83053
2020-09-02,10560,10585,10550,10575,9935.28418,109163
2020-09-03,10695,10720,10680,10700,10052.722656,110358
2020-09-04,10285,10365,10280,10330,9705.106445,121344
2020-09-07,10205,10230,10165,10165,9550.083984,59571
2020-09-08,10260,10300,10250,10290,9667.521484,80929
2020-09-09,9840,10145,9840,9975,9371.580078,105632
2020-09-10,10190,10190,10110,10170,9554.785156,76118
2020-09-11,10000,10075,10000,10070,9460.833008,94933
2020-09-14,10085,10085,10030,10075,9465.530273,31632
2020-09-15,10080,10105,10060,10095,9484.321289,36144
2020-09-16,10095,10130,10085,10105,9493.716797,36483
2020-09-17,10055,10055,9850,9850,9254.140625,76384
2020-09-18,9885,9900,9810,9845,9249.446289,46557
2020-09-21,9780,9780,9640,9655,9070.9375,443072
2020-09-22,9655,9675,9600,9610,9028.660156,331703
2020-09-23,9720,9745,9685,9725,9136.703125,271023
2020-09-24,9520,9565,9490,9540,8962.895508,342769
2020-09-25,9620,9645,9600,9620,9038.054688,257017
2020-09-28,9780,9830,9755,9830,9235.351563,245784
2020-09-29,9955,9955,9895,9915,9315.207031,245753
2020-10-05,9890,9910,9860,9870,9272.931641,244158
2020-10-06,9925,9970,9910,9950,9348.091797,223966
2020-10-07,9820,9860,9820,9850,9254.140625,234481
2020-10-08,9985,10000,9945,9980,9376.276367,260633
2020-10-12,10005,10100,10005,10090,9479.625,263170
2020-10-13,10105,10240,10105,10220,9601.758789,227827
2020-10-14,10195,10195,10135,10180,9564.178711,221263
