date,close
2004-08-31,2.539295
2004-09-30,3.214737
2004-10-29,4.72884
2004-11-30,4.514026
2004-12-31,4.782169
2005-01-31,4.852368
2005-02-28,4.663105
2005-03-31,4.477563
2005-04-29,5.457117
2005-05-31,6.877703
2005-06-30,7.296412
2005-07-29,7.137908
2005-08-31,7.09425
2005-09-30,7.849813
2005-10-31,9.230961
2005-11-30,10.043821
2005-12-30,10.290633
2006-01-31,10.732161
2006-02-28,8.994817
2006-03-31,9.67398
2006-04-28,10.36703
2006-05-31,9.223022
2006-06-30,10.401513
2006-07-31,9.589643
2006-08-31,9.389464
2006-09-29,9.96916
2006-10-31,11.816889
2006-11-30,12.025746
2006-12-29,11.422241
2007-01-31,12.439743
2007-02-28,11.14864
2007-03-30,11.364691
2007-04-30,11.692616
2007-05-31,12.350693
2007-06-29,12.965611
2007-07-31,12.650585
2007-08-31,12.780815
2007-09-28,14.071172
2007-10-31,17.537188
2007-11-30,17.189917
2007-12-31,17.152212
2008-01-31,13.997504
2008-02-29,11.687653
2008-03-31,10.925892
2008-04-30,14.245307
2008-05-30,14.530812
2008-06-30,13.057886
2008-07-31,11.751403
2008-08-29,11.491942
2008-09-30,9.934926
2008-10-31,8.913951
2008-11-28,7.266894
2008-12-31,7.63128
2009-01-30,8.397263
2009-02-27,8.383866
2009-03-31,8.633653
2009-04-30,9.822066
2009-05-29,10.349422
2009-06-30,10.457571
2009-07-31,10.989888
2009-08-31,11.451757
2009-09-30,12.299595
2009-10-30,13.298496
2009-11-30,14.461358
2009-12-31,15.378648
2010-01-29,13.145201
2010-02-26,13.067311
2010-03-31,14.067452
2010-04-30,13.040026
2010-05-28,12.046088
2010-06-30,11.037017
2010-07-30,12.026739
2010-08-31,11.162779
2010-09-30,13.04226
2010-10-29,15.222873
2010-11-30,13.784428
2010-12-31,14.733468
2011-01-31,14.891973
2011-02-28,15.215431
2011-03-31,14.554625
2011-04-29,13.496439
2011-05-31,13.122379
2011-06-30,12.560793
2011-07-29,14.974574
2011-08-31,13.418553
2011-09-30,12.775604
2011-10-31,14.700479
2011-11-30,14.867913
2011-12-30,16.021599
2012-01-31,14.389671
2012-02-29,15.335737
2012-03-30,15.906003
2012-04-30,15.003347
2012-05-31,14.408274
2012-06-29,14.388679
2012-07-31,15.700868
2012-08-31,16.993708
2012-09-28,18.715424
2012-10-31,16.874893
2012-11-30,17.32312
2012-12-31,17.546614
2013-01-31,18.744946
2013-02-28,19.873829
2013-03-28,19.699942
2013-04-30,20.453518
2013-05-31,21.610676
2013-06-28,21.837643
2013-07-31,22.020702
2013-08-30,21.007416
2013-09-30,21.727013
2013-10-31,25.563612
2013-11-29,26.283207
2013-12-31,27.799292
2014-01-31,29.294048
2014-02-28,30.154289
2014-03-31,27.6455
2014-04-30,26.508942
2014-05-30,28.33128
2014-06-30,28.976561
2014-07-31,28.722809
2014-08-29,28.862074
2014-09-30,29.161917
2014-10-31,28.14394
2014-11-28,27.2127
2014-12-31,26.299795
2015-01-30,26.641268
2015-02-27,27.884243
2015-03-31,27.491232
2015-04-30,27.197336
2015-05-29,27.026354
2015-06-30,26.764671
2015-07-31,32.586052
2015-08-31,32.106304
2015-09-30,31.637959
2015-10-30,36.545444
2015-11-30,37.807262
2015-12-31,38.55859
2016-01-29,37.732914
2016-02-29,35.545807
2016-03-31,37.809734
2016-04-29,35.082916
2016-05-31,37.113407
2016-06-30,34.867325
2016-07-29,39.219238
2016-08-31,39.14539
2016-09-30,39.849644
2016-10-31,40.139072
2016-11-30,38.453022
2016-12-30,39.274246
2017-01-31,40.649052
2017-02-28,41.875179
2017-03-31,42.017418
2017-04-28,45.81971
2017-05-31,48.920712
2017-06-30,46.075439
2017-07-31,46.859489
2017-08-31,47.342205
2017-09-29,48.258083
2017-10-31,51.198017
2017-11-30,51.353134
2017-12-29,52.207066
2018-01-31,58.591461
2018-02-28,54.710869
2018-03-29,51.401215
2018-04-30,50.481373
2018-05-31,54.516594
2018-06-29,55.963264
2018-07-31,60.821674
2018-08-31,61.048668
2018-09-28,59.823532
2018-10-31,54.049728
2018-11-30,54.99485
2018-12-31,51.78878
2019-01-31,55.799706
2019-02-28,55.83242
2019-03-29,58.327301
2019-04-30,59.421101
2019-05-31,54.83873
2019-06-28,53.664146
2019-07-31,60.374641
2019-08-30,59.003304
2019-09-30,60.520348
2019-10-31,62.386806
2019-11-29,64.631401
2019-12-31,66.380882
2020-01-31,71.009346
2020-02-28,66.373947
2020-03-31,57.586857
2020-04-30,66.743172
2020-05-29,71.046021
2020-06-30,70.279327
2020-07-31,73.743599
2020-08-31,80.760368
2020-09-30,72.635918
2020-10-30,80.095276
2020-11-30,86.949005
2020-12-31,86.861794
2021-01-29,90.564934
2021-02-26,100.206932
2021-03-31,102.219597
2021-04-30,116.640732
2021-05-28,116.806747
2021-06-30,121.016418
2021-07-30,133.542374
2021-08-31,143.425705
2021-09-30,132.501053
2021-10-29,146.744812
2021-11-30,140.65033
2021-12-31,143.578873
2022-01-31,134.114273
2022-02-28,133.869949
2022-03-31,137.845215
2022-04-29,113.106552
2022-05-31,112.762123
2022-06-30,108.005287
2022-07-29,115.29763
2022-08-31,107.268822
2022-09-30,94.809311
2022-10-31,93.679329
2022-11-30,100.102371
2022-12-30,87.454521
2023-01-31,97.97126
2023-02-28,89.268448
2023-03-31,102.818275
2023-04-28,106.396545
2023-05-31,121.79007
2023-06-30,118.647911
2023-07-31,131.553497
2023-08-31,134.97316
2023-09-29,129.709839
2023-10-31,122.989426
2023-11-30,131.365158
2023-12-29,138.46225
2024-01-31,138.868622
2024-02-29,137.243042
2024-03-28,149.603424
2024-04-30,161.349274
2024-05-31,170.983871
2024-06-28,180.756241
2024-07-31,170.227448
2024-08-30,162.129868
2024-09-30,164.799362
2024-10-31,170.026016
2024-11-29,167.8797
2024-12-31,188.316376
2025-01-31,202.9599
2025-02-28,169.395218
2025-03-31,154.013641
2025-04-30,158.156799
2025-05-30,171.044403
2025-06-30,175.728683
2025-07-31,191.354111
2025-08-29,212.304337
2025-09-30,242.62529
2025-10-31,280.6409
2025-11-28,319.554749
2025-12-31,312.593109
2026-01-30,337.560608
2026-02-27,311.354736
2026-03-31,287.388336
2026-04-30,384.570282
2026-05-29,380.112946
2026-06-30,357.369995
2026-07-01,361.209991
