date,close
2000-01-31,7.218142
2000-02-29,6.743262
2000-03-31,7.154824
2000-04-28,7.439748
2000-05-31,5.519794
2000-06-30,7.083207
2000-07-31,6.668421
2000-08-31,6.680424
2000-09-29,6.166548
2000-10-31,6.648308
2000-11-30,6.391367
2000-12-29,6.295014
2001-01-31,6.295014
2001-02-28,6.327132
2001-03-30,5.235141
2001-04-30,5.106671
2001-05-31,4.752699
2001-06-29,4.39215
2001-07-31,4.424926
2001-08-31,4.537537
2001-09-28,3.212708
2001-10-31,3.444554
2001-11-30,3.77576
2001-12-31,4.570657
2002-01-31,4.769381
2002-02-28,4.471296
2002-03-29,4.901866
2002-04-30,4.636899
2002-05-31,4.72362
2002-06-28,4.154107
2002-07-31,4.020103
2002-08-30,4.033662
2002-09-30,3.796387
2002-10-31,4.203143
2002-11-29,3.796387
2002-12-31,3.728594
2003-01-31,3.457424
2003-02-28,3.254044
2003-03-31,3.118461
2003-04-30,3.003591
2003-05-30,3.383353
2003-06-30,3.555974
2003-07-31,3.935739
2003-08-29,4.405092
2003-09-30,4.509974
2003-10-31,4.99943
2003-11-28,4.894547
2003-12-31,5.139273
2004-01-30,5.384
2004-02-27,5.139273
2004-03-31,5.03439
2004-04-30,4.99943
2004-05-31,4.985683
2004-06-30,5.091763
2004-07-30,5.480718
2004-08-31,5.579237
2004-09-30,5.722294
2004-10-29,5.579237
2004-11-30,5.650768
2004-12-31,5.758059
2005-01-31,5.650768
2005-02-28,5.328887
2005-03-31,5.328887
2005-04-29,5.114301
2005-05-31,5.086419
2005-06-30,5.23279
2005-07-29,5.891461
2005-08-31,5.76185
2005-09-30,5.835717
2005-10-31,5.651043
2005-11-30,6.115016
2005-12-30,6.152304
2006-01-31,6.115016
2006-02-28,6.115016
2006-03-31,6.077728
2006-04-28,6.706124
2006-05-31,6.576908
2006-06-30,6.881038
2006-07-31,6.881038
2006-08-31,6.905466
2006-09-29,7.365827
2006-10-31,7.8262
2006-11-30,8.124755
2006-12-29,8.743782
2007-01-31,8.511644
2007-02-28,8.318201
2007-03-30,8.279512
2007-04-30,8.333417
2007-05-30,9.430221
2007-06-29,8.996192
2007-07-31,9.114566
2007-08-31,7.967642
2007-09-28,8.605052
2007-10-31,8.923758
2007-11-30,8.082667
2007-12-31,8.32394
2008-01-31,6.988894
2008-02-29,6.972809
2008-03-31,7.23821
2008-04-30,8.067484
2008-05-30,7.999364
2008-06-30,7.73682
2008-07-31,7.876299
2008-08-29,7.49835
2008-09-30,6.959198
2008-10-31,4.570345
2008-11-28,3.978859
2008-12-31,3.564042
2009-01-30,3.733355
2009-02-27,3.318538
2009-03-31,3.57674
2009-04-30,4.082985
2009-05-29,5.128941
2009-06-30,5.128941
2009-07-31,6.033026
2009-08-31,5.555881
2009-09-30,5.837193
2009-10-30,5.740492
2009-11-30,6.354845
2009-12-30,6.789743
2010-01-29,6.337093
2010-02-26,6.212835
2010-03-31,6.345968
2010-04-30,6.789743
2010-05-31,6.2747
2010-06-30,6.131279
2010-07-30,6.453979
2010-08-31,6.283303
2010-09-30,6.373843
2010-10-29,6.292359
2010-11-30,6.337627
2010-12-31,6.482487
2011-01-31,6.799369
2011-02-28,6.419109
2011-03-31,6.627348
2011-04-29,6.78126
2011-05-31,6.826359
2011-06-30,6.761785
2011-07-29,7.163062
2011-08-31,6.231521
2011-09-30,5.568393
2011-10-31,5.812949
2011-11-30,5.831762
2011-12-30,5.417896
2012-01-31,6.372612
2012-02-29,6.678308
2012-03-30,6.6689
2012-04-30,6.565436
2012-05-31,6.342924
2012-06-29,6.654793
2012-07-31,7.072215
