date,close
2000-01-31,1.917343
2000-02-29,1.963269
2000-03-31,1.923207
2000-04-28,1.819561
2000-05-31,1.865627
2000-06-30,1.773497
2000-07-31,1.623785
2000-08-31,1.681367
2000-09-29,1.681367
2000-10-31,1.764803
2000-11-30,1.625477
2000-12-29,1.567423
2001-01-31,1.567423
2001-02-28,1.660308
2001-03-30,1.468099
2001-04-30,1.141854
2001-05-31,1.106899
2001-06-29,1.200112
2001-07-31,1.304976
2001-08-31,1.433144
2001-09-28,1.208405
2001-10-31,1.249467
2001-11-30,1.346257
2001-12-31,1.460645
2002-01-31,1.548636
2002-02-28,1.531037
2002-03-29,1.619537
2002-04-30,1.628387
2002-05-31,1.592986
2002-06-28,1.557588
2002-07-31,1.539888
2002-08-30,1.548737
2002-09-30,1.415989
2002-10-31,1.472734
2002-11-29,1.294221
2002-12-31,1.320998
2003-01-31,1.437032
2003-02-28,1.41918
2003-03-31,1.490585
2003-04-30,1.471953
2003-05-30,1.602379
2003-06-30,1.602379
2003-07-31,1.667592
2003-08-29,1.72349
2003-09-30,1.788702
2003-10-31,1.933532
2003-11-28,1.895619
2003-12-31,1.829273
2004-01-30,1.952488
2004-02-27,2.161006
2004-03-31,2.267943
2004-04-30,2.052879
2004-05-31,1.994226
2004-06-30,1.974674
2004-07-30,2.091981
2004-08-31,2.033328
2004-09-30,2.150635
2004-10-29,2.200189
2004-11-30,2.400206
2004-12-31,2.360203
2005-01-31,2.460212
2005-02-28,2.460212
2005-03-31,2.34041
2005-04-29,2.402544
2005-05-31,2.278276
2005-06-30,2.257564
2005-07-29,2.36112
2005-08-30,2.36112
2005-09-30,2.402544
2005-10-31,2.402544
2005-11-30,2.446227
2005-12-30,2.536626
2006-01-31,2.468068
2006-02-28,2.536626
2006-03-31,2.513773
2006-04-28,2.536626
2006-05-31,2.490922
2006-06-30,2.445216
2006-07-31,2.399511
2006-08-31,2.559479
2006-09-29,2.559479
2006-10-31,2.640548
2006-11-30,2.734854
2006-12-29,2.782006
2007-01-31,2.970615
2007-02-28,2.94704
2007-03-30,3.017769
2007-04-30,2.919691
2007-05-31,2.944021
2007-06-29,2.919691
2007-07-31,2.992684
2007-08-30,2.822368
2007-09-28,2.676383
2007-10-31,2.822368
2007-11-30,2.872767
2007-12-31,2.941592
2008-01-31,3.018329
2008-02-29,2.909619
2008-03-31,2.748912
2008-04-30,2.602521
2008-05-30,2.439863
2008-06-30,2.293471
2008-07-31,2.586255
2008-08-29,2.553724
2008-09-30,2.244674
2008-10-31,1.795253
2008-11-28,1.72814
2008-12-31,1.711363
2009-01-30,1.761696
2009-02-27,1.711363
2009-03-31,1.442273
2009-04-30,1.621623
2009-05-29,1.886911
2009-06-30,2.204511
2009-07-31,2.428698
2009-08-28,2.432434
2009-09-30,2.484744
2009-10-30,2.521931
2009-11-30,2.552179
2009-12-31,2.593771
2010-01-29,2.559741
2010-02-25,2.635361
2010-03-31,2.869308
2010-04-30,2.942289
2010-05-31,2.819374
2010-06-30,2.903879
2010-07-30,2.973018
2010-08-30,3.22269
2010-09-30,3.380176
2010-10-29,3.456997
2010-11-30,3.434865
2010-12-31,3.430828
2011-01-31,3.511554
2011-02-28,3.479264
2011-03-31,3.616497
2011-04-29,3.642721
2011-05-31,3.709331
2011-06-30,3.721821
2011-07-29,3.646885
2011-08-29,3.630233
2011-09-30,3.330488
2011-10-31,3.48036
2011-11-30,3.59588
2011-12-30,3.717187
2012-01-31,3.552555
2012-02-29,3.790837
2012-03-30,3.842826
2012-04-30,3.755767
2012-05-31,3.80799
2012-06-29,3.786231
2012-07-31,3.812343
2012-08-30,3.982071
2012-09-28,3.937792
2012-10-31,3.946534
2012-11-30,3.955274
2012-12-31,4.020832
2013-01-31,3.880978
2013-02-28,3.99898
2013-03-29,4.086389
2013-04-30,4.370413
2013-05-31,4.624825
2013-06-28,4.724771
2013-07-31,4.661169
2013-08-30,4.543049
2013-09-30,4.498918
2013-10-31,4.462343
2013-11-29,4.471486
2013-12-31,4.562926
2014-01-30,4.402904
2014-02-28,4.448625
2014-03-31,4.425765
2014-04-30,4.691374
2014-05-30,4.681896
2014-06-30,4.658201
2014-07-31,4.681896
2014-08-29,4.786149
2014-09-30,4.834924
2014-10-31,4.70871
2014-11-28,4.592206
2014-12-31,4.45143
2015-01-30,4.232985
2015-02-27,4.465994
2015-03-31,4.529099
2015-04-30,4.631916
2015-05-29,4.541389
2015-06-30,4.596711
2015-07-31,4.626886
2015-08-28,4.405601
2015-09-30,4.305017
2015-10-30,4.271849
2015-11-30,4.302878
2015-12-31,4.344252
2016-01-29,4.437343
2016-02-29,4.401142
2016-03-31,4.664899
2016-04-29,4.618354
2016-05-31,4.369427
2016-06-30,4.358718
2016-07-29,4.294463
2016-08-30,4.25698
2016-09-30,4.121702
2016-10-31,4.341527
2016-11-30,4.270084
2016-12-30,4.506395
2017-01-31,4.517386
2017-02-28,4.726219
2017-03-31,4.902078
2017-04-28,5.264789
2017-05-31,5.309657
2017-06-30,5.416525
2017-07-31,5.365903
2017-08-31,5.320906
2017-09-29,5.489104
2017-10-31,5.327829
2017-11-30,5.327829
2017-12-29,5.64462
2018-01-30,5.817414
2018-02-28,6.024767
2018-03-30,6.105406
2018-04-30,6.20908
2018-05-31,5.512143
2018-06-29,5.355555
2018-07-31,5.837556
2018-08-30,5.926814
2018-09-28,5.978318
2018-10-31,5.795121
2018-11-30,5.734056
2018-12-31,5.801228
2019-01-31,5.825654
2019-02-28,5.819547
2019-03-29,5.660778
2019-04-30,5.648564
2019-05-31,5.704394
2019-06-28,5.615854
2019-07-31,5.470398
2019-08-30,5.495696
2019-09-30,5.537406
2019-10-31,5.595968
2019-11-29,5.550419
2019-12-31,5.621996
2020-01-31,5.48535
2020-02-28,5.478843
2020-03-31,4.84767
2020-04-30,5.181551
2020-05-29,5.133637
2020-06-30,5.140483
2020-07-30,5.25
2020-08-28,5.017275
2020-09-30,4.941981
2020-10-30,4.791395
2020-11-30,5.407432
2020-12-31,5.880859
2021-01-29,5.429019
2021-02-26,5.58195
2021-03-31,5.73488
2021-04-30,5.720977
2021-05-31,5.961763
2021-06-30,5.910747
2021-07-30,5.837864
2021-08-30,6.122105
2021-09-30,6.071087
2021-10-29,6.071087
2021-11-30,6.018296
2021-12-31,6.259631
2022-01-31,6.237006
2022-02-28,6.60655
2022-03-31,6.975598
2022-04-29,7.077033
2022-05-31,7.100441
2022-06-30,6.702505
2022-07-29,6.913177
2022-08-30,6.999007
2022-09-30,6.913178
2022-10-31,6.921235
2022-11-30,6.953464
2022-12-30,7.009864
2023-01-31,7.042095
2023-02-28,7.090439
2023-03-31,7.151731
2023-04-28,7.226837
2023-05-31,7.218492
2023-06-30,7.201802
2023-07-31,7.52726
2023-08-30,7.602365
2023-09-29,7.576233
2023-10-31,7.774475
2023-11-30,7.739997
2023-12-29,7.662425
2024-01-31,7.981334
2024-02-29,8.214051
2024-03-29,8.623922
2024-04-30,8.659522
2024-05-31,8.837518
2024-06-28,8.864218
2024-07-31,9.095613
2024-08-30,9.594001
2024-09-30,9.580982
2024-10-30,9.599267
2024-11-29,9.325002
2024-12-31,9.361571
2025-01-31,9.452992
2025-02-28,9.800395
2025-03-28,9.540985
2025-04-30,9.418424
2025-05-30,9.220439
2025-06-30,9.145016
2025-07-31,8.852753
2025-08-29,9.333572
2025-09-30,9.632856
2025-10-31,9.593975
2025-11-28,9.632856
2025-12-31,10.186915
2026-01-30,11.47
2026-02-27,11.625525
2026-03-31,11.36
2026-04-30,11.08
2026-05-29,10.64
2026-06-30,10.78
2026-07-01,10.76
