date,close
2011-10-31,5.329191
2011-11-30,5.416963
2011-12-30,5.497605
2012-01-31,5.587901
2012-02-29,5.747495
2012-03-30,5.885844
2012-04-30,5.879518
2012-05-31,5.655814
2012-06-29,5.902483
2012-07-31,6.047067
2012-08-31,6.083212
2012-09-28,6.156867
2012-10-31,6.099048
2012-11-30,6.126885
2012-12-31,6.123869
2013-01-31,6.463123
2013-02-28,6.599258
2013-03-28,6.91322
2013-04-30,7.119814
2013-05-31,7.219845
2013-06-28,7.160409
2013-07-31,7.488871
2013-08-30,7.223912
2013-09-30,7.418007
2013-10-31,7.788352
2013-11-29,7.986754
2013-12-31,8.137255
2014-01-31,7.775452
2014-02-28,8.077325
2014-03-31,8.235338
2014-04-30,8.385071
2014-05-30,8.496813
2014-06-30,8.612331
2014-07-31,8.463804
2014-08-29,8.754111
2014-09-30,8.733883
2014-10-31,8.906026
2014-11-28,9.17103
2014-12-31,9.088008
2015-01-30,8.805222
2015-02-27,9.265893
2015-03-31,9.048486
2015-04-30,9.117363
2015-05-29,9.163283
2015-06-30,8.859847
2015-07-31,8.92232
2015-08-31,8.44798
2015-09-30,8.387487
2015-10-30,9.122412
2015-11-30,9.148078
2015-12-31,9.061063
2016-01-29,8.854276
2016-02-29,8.920068
2016-03-31,9.490894
2016-04-29,9.474323
2016-05-31,9.606897
2016-06-30,9.887143
2016-07-29,10.168676
2016-08-31,10.135275
2016-09-30,10.153904
2016-10-31,9.99551
2016-11-30,10.321894
2016-12-30,10.551472
2017-01-31,10.500616
2017-02-28,10.859032
2017-03-31,10.874461
2017-04-28,10.901295
2017-05-31,11.091563
2017-06-30,11.080955
2017-07-31,11.26523
2017-08-31,11.262771
2017-09-29,11.583533
2017-10-31,12.001826
2017-11-30,12.506749
2017-12-29,12.751147
2018-01-31,13.33176
2018-02-28,12.581697
2018-03-29,12.281644
2018-04-30,12.143874
2018-05-31,12.361801
2018-06-29,12.447931
2018-07-31,13.013631
2018-08-31,13.311631
2018-09-28,13.476959
2018-10-31,12.681053
2018-11-30,13.108248
2018-12-31,12.042364
2019-01-31,12.770494
2019-02-28,13.288388
2019-03-29,13.494292
2019-04-30,13.927924
2019-05-31,12.869654
2019-06-28,13.807572
2019-07-31,14.036528
2019-08-30,13.854403
2019-09-30,14.380431
2019-10-31,14.574687
2019-11-29,14.986835
2019-12-31,15.329144
2020-01-31,15.059193
2020-02-28,13.651196
2020-03-31,12.029041
2020-04-30,13.545373
2020-05-29,14.045466
2020-06-30,13.956401
2020-07-31,14.695346
2020-08-31,15.447781
2020-09-30,15.062125
2020-10-30,15.119319
2020-11-30,17.110355
2020-12-31,17.632792
2021-01-29,17.473341
2021-02-26,18.531748
2021-03-31,20.188673
2021-04-30,20.63442
2021-05-28,21.298887
2021-06-30,21.087198
2021-07-30,21.223841
2021-08-31,21.667225
2021-09-30,20.867393
2021-10-29,21.78653
2021-11-30,21.339609
2021-12-31,22.900743
2022-01-31,22.274607
2022-02-28,21.84396
2022-03-31,22.497803
2022-04-29,21.570972
2022-05-31,22.412251
2022-06-30,20.629192
2022-07-29,21.435585
2022-08-31,20.85095
2022-09-30,19.304787
2022-10-31,21.469784
2022-11-30,22.93733
2022-12-30,22.155197
2023-01-31,22.615662
2023-02-28,21.864838
2023-03-31,21.635738
2023-04-28,21.461258
2023-05-31,20.579977
2023-06-30,21.674469
2023-07-31,22.5818
2023-08-31,22.244534
2023-09-29,21.309408
2023-10-31,20.4963
2023-11-30,21.788235
2023-12-29,23.16198
2024-01-31,23.195444
2024-02-29,23.621384
2024-03-28,24.722105
2024-04-30,23.606041
2024-05-31,24.090485
2024-06-28,24.094791
2024-07-31,25.588324
2024-08-30,26.192551
2024-09-30,26.42712
2024-10-31,26.47714
2024-11-29,27.696423
2024-12-31,25.862614
2025-01-31,26.345407
2025-02-28,27.017534
2025-03-31,26.707342
2025-04-30,24.663218
2025-05-30,24.997538
2025-06-30,25.561293
2025-07-31,25.561293
2025-08-29,26.930992
2025-09-30,26.585222
2025-10-31,26.049622
2025-11-28,26.86763
2025-12-31,26.98501
2026-01-30,29.336237
2026-02-27,31.254602
2026-03-31,30.437588
2026-04-30,31.816605
2026-05-29,32.243206
2026-06-30,31.709999
2026-07-14,32.244999
