date,close
1980-12-31,0.116568
1981-01-30,0.096499
1981-02-27,0.090522
1981-03-31,0.08369
1981-04-30,0.096926
1981-05-29,0.113151
1981-06-30,0.088813
1981-07-31,0.085397
1981-08-31,0.068745
1981-09-30,0.052092
1981-10-30,0.068318
1981-11-30,0.063621
1981-12-31,0.075577
1982-01-29,0.069599
1982-02-26,0.06234
1982-03-31,0.057643
1982-04-30,0.050384
1982-05-28,0.047823
1982-06-30,0.043553
1982-07-30,0.046115
1982-08-31,0.061486
1982-09-30,0.06234
1982-10-29,0.086678
1982-11-30,0.108882
1982-12-31,0.10205
1983-01-31,0.139625
1983-02-28,0.155851
1983-03-31,0.144322
1983-04-29,0.172503
1983-05-31,0.197269
1983-06-30,0.166952
1983-07-29,0.11913
1983-08-31,0.127243
1983-09-30,0.078993
1983-10-31,0.077284
1983-11-30,0.069599
1983-12-30,0.083263
1984-01-31,0.084544
1984-02-29,0.089668
1984-03-30,0.084544
1984-04-30,0.107174
1984-05-31,0.100342
1984-06-29,0.090522
1984-07-31,0.087105
1984-08-31,0.090522
1984-09-28,0.085824
1984-10-31,0.08497
1984-11-30,0.084544
1984-12-31,0.099488
1985-01-31,0.099061
1985-02-28,0.084544
1985-03-29,0.075577
1985-04-30,0.072588
1985-05-31,0.059351
1985-06-28,0.061486
1985-07-31,0.054228
1985-08-30,0.051238
1985-09-30,0.053801
1985-10-31,0.063621
1985-11-29,0.068745
1985-12-31,0.07515
1986-01-31,0.078993
1986-02-28,0.085397
1986-03-31,0.096499
1986-04-30,0.103331
1986-05-30,0.126389
1986-06-30,0.122545
1986-07-31,0.106747
1986-08-29,0.126389
1986-09-30,0.114433
1986-10-31,0.118276
1986-11-28,0.136636
1986-12-31,0.138344
1987-01-30,0.189583
1987-02-27,0.239113
1987-03-31,0.220325
1987-04-30,0.270711
1987-05-29,0.270267
1987-06-30,0.277109
1987-07-31,0.282241
1987-08-31,0.369957
1987-09-30,0.387084
1987-10-30,0.264622
1987-11-30,0.226578
1987-12-31,0.288372
1988-01-29,0.284939
1988-02-29,0.29582
1988-03-31,0.275181
1988-04-29,0.28206
1988-05-31,0.286066
1988-06-30,0.318807
1988-07-29,0.305883
1988-08-31,0.275382
1988-09-30,0.298691
1988-10-31,0.266749
1988-11-30,0.260529
1988-12-30,0.278705
1989-01-31,0.261395
1989-02-28,0.2517
1989-03-31,0.24736
1989-04-28,0.270794
1989-05-31,0.332276
1989-06-30,0.287045
1989-07-31,0.276607
1989-08-31,0.310395
1989-09-29,0.310395
1989-10-31,0.324346
1989-11-30,0.309412
1989-12-29,0.246481
1990-01-31,0.23774
1990-02-28,0.238506
1990-03-30,0.282349
1990-04-30,0.276212
1990-05-31,0.290167
1990-06-29,0.314788
1990-07-31,0.295443
1990-08-31,0.261058
1990-09-28,0.204613
1990-10-31,0.21696
1990-11-30,0.260161
1990-12-31,0.304406
1991-01-31,0.392896
1991-02-28,0.406137
1991-03-28,0.482399
1991-04-30,0.390175
1991-05-31,0.334276
1991-06-28,0.295158
1991-07-31,0.328941
1991-08-30,0.3778
1991-09-30,0.352851
1991-10-31,0.367107
1991-11-29,0.362631
1991-12-31,0.402824
1992-01-31,0.462668
1992-02-28,0.48322
1992-03-31,0.417
1992-04-30,0.430423
1992-05-29,0.427739
1992-06-30,0.344314
1992-07-31,0.335348
1992-08-31,0.330854
1992-09-30,0.324561
1992-10-30,0.377606
1992-11-30,0.414448
1992-12-31,0.430666
1993-01-29,0.428864
1993-02-26,0.382846
1993-03-31,0.372011
1993-04-30,0.370205
1993-05-28,0.409886
1993-06-30,0.285926
1993-07-30,0.200872
1993-08-31,0.192667
1993-09-30,0.169947
1993-10-29,0.223567
1993-11-30,0.229843
1993-12-31,0.213426
1994-01-31,0.238964
1994-02-28,0.267283
1994-03-31,0.243484
1994-04-29,0.219684
1994-05-31,0.215038
1994-06-30,0.194821
1994-07-29,0.247661
1994-08-31,0.266962
1994-09-30,0.248519
1994-10-31,0.318603
1994-11-30,0.275627
1994-12-30,0.288576
1995-01-31,0.29875
1995-02-28,0.29308
1995-03-31,0.261545
1995-04-28,0.283805
1995-05-31,0.309238
1995-06-30,0.345509
1995-07-31,0.334814
1995-08-31,0.320807
1995-09-29,0.277908
1995-10-31,0.270914
1995-11-30,0.285322
1995-12-29,0.238548
1996-01-31,0.206742
1996-02-29,0.205806
1996-03-29,0.183822
1996-04-30,0.182419
1996-05-31,0.195516
1996-06-28,0.157161
1996-07-31,0.164645
1996-08-30,0.181484
1996-09-30,0.166048
1996-10-31,0.172129
1996-11-29,0.180548
1996-12-31,0.156226
1997-01-31,0.12442
1997-02-28,0.121612
1997-03-31,0.13658
1997-04-30,0.127226
1997-05-30,0.12442
1997-06-30,0.106645
1997-07-31,0.130967
1997-08-29,0.162774
1997-09-30,0.162306
1997-10-31,0.12746
1997-11-28,0.132838
1997-12-31,0.098226
1998-01-30,0.137048
1998-02-27,0.176807
1998-03-31,0.205806
1998-04-30,0.204871
1998-05-29,0.199258
1998-06-30,0.214693
1998-07-31,0.259129
1998-08-31,0.233403
1998-09-30,0.285322
1998-10-30,0.277838
1998-11-30,0.239015
1998-12-31,0.30637
1999-01-29,0.308242
1999-02-26,0.260532
1999-03-31,0.268952
1999-04-30,0.344257
1999-05-28,0.329757
1999-06-30,0.346596
1999-07-30,0.416757
1999-08-31,0.488321
1999-09-30,0.473821
1999-10-29,0.599644
1999-11-30,0.732483
1999-12-31,0.769434
2000-01-31,0.77645
2000-02-29,0.857837
2000-03-31,1.016402
2000-04-28,0.928466
2000-05-31,0.628644
2000-06-30,0.783934
2000-07-31,0.760547
2000-08-31,0.912095
2000-09-29,0.385418
2000-10-31,0.292805
2000-11-30,0.246967
2000-12-29,0.222645
2001-01-31,0.323677
2001-02-28,0.273161
2001-03-30,0.330337
2001-04-30,0.381527
2001-05-31,0.298606
2001-06-29,0.348
2001-07-31,0.281244
2001-08-31,0.277651
2001-09-28,0.232149
2001-10-31,0.262833
2001-11-30,0.318812
2001-12-31,0.327793
2002-01-31,0.370002
2002-02-28,0.324799
2002-03-28,0.354286
2002-04-30,0.363266
2002-05-31,0.348747
2002-06-28,0.265228
2002-07-31,0.228407
2002-08-30,0.220774
2002-09-30,0.217032
2002-10-31,0.240531
2002-11-29,0.232
2002-12-31,0.214487
2003-01-31,0.214937
2003-02-28,0.224666
2003-03-31,0.211643
2003-04-30,0.212841
2003-05-30,0.268671
2003-06-30,0.285285
2003-07-31,0.31552
2003-08-29,0.33842
2003-09-30,0.310131
2003-10-31,0.342611
2003-11-28,0.312975
2003-12-31,0.31986
2004-01-30,0.337671
2004-02-27,0.358028
2004-03-31,0.404727
2004-04-30,0.385867
2004-05-28,0.419994
2004-06-30,0.487049
2004-07-30,0.484056
2004-08-31,0.516237
2004-09-30,0.579998
2004-10-29,0.784308
2004-11-30,1.003585
2004-12-31,0.963921
2005-01-31,1.151017
2005-02-28,1.342903
2005-03-31,1.247409
2005-04-29,1.079471
2005-05-31,1.190233
2005-06-30,1.101923
2005-07-29,1.276746
2005-08-31,1.403672
2005-09-30,1.604838
2005-10-31,1.723981
2005-11-30,2.030221
2005-12-30,2.152057
2006-01-31,2.260424
2006-02-28,2.050278
2006-03-31,1.877551
2006-04-28,2.107155
2006-05-31,1.78924
2006-06-30,1.714401
2006-07-31,2.034412
2006-08-31,2.031118
2006-09-29,2.304429
2006-10-31,2.427165
2006-11-30,2.743881
2006-12-29,2.539721
2007-01-31,2.566365
2007-02-28,2.532836
2007-03-30,2.7813
2007-04-30,2.987556
2007-05-31,3.627875
2007-06-29,3.65332
2007-07-31,3.944292
2007-08-31,4.145457
2007-09-28,4.59419
2007-10-31,5.686233
2007-11-30,5.454833
2007-12-31,5.929608
2008-01-31,4.052059
2008-02-29,3.742528
2008-03-31,4.295734
2008-04-30,5.207265
2008-05-30,5.650311
2008-06-30,5.012388
2008-07-31,4.758235
2008-08-29,5.074952
2008-09-30,3.402461
2008-10-31,3.220752
2008-11-28,2.774116
2008-12-31,2.554988
2009-01-30,2.69808
2009-02-27,2.673533
2009-03-31,3.146813
2009-04-30,3.766776
2009-05-29,4.06553
2009-06-30,4.263702
2009-07-31,4.89115
2009-08-31,5.035439
2009-09-30,5.548532
2009-10-30,5.642829
2009-11-30,5.984393
2009-12-31,6.308292
2010-01-29,5.749398
2010-02-26,6.125387
2010-03-31,7.034822
