date,close
1984-10-31,0.110164
1984-11-30,0.098255
1984-12-31,0.089323
1985-01-31,0.148871
1985-02-28,0.205442
1985-03-29,0.178645
1985-04-30,0.205442
1985-05-31,0.244148
1985-06-28,0.267968
1985-07-31,0.276899
1985-08-30,0.250103
1985-09-30,0.1846
1985-10-31,0.229261
1985-11-29,0.238193
1985-12-31,0.244148
1986-01-31,0.303697
1986-02-28,0.330493
1986-03-31,0.35729
1986-04-30,0.336448
1986-05-30,0.339426
1986-06-30,0.300719
1986-07-31,0.267968
1986-08-29,0.235216
1986-09-30,0.220329
1986-10-31,0.205442
1986-11-28,0.19651
1986-12-31,0.199487
1987-01-30,0.166735
1987-02-27,0.181622
1987-03-31,0.187577
1987-04-30,0.119097
1987-05-29,0.133984
1987-06-30,0.157803
1987-07-31,0.139939
1987-08-31,0.116119
1987-09-30,0.142916
1987-10-30,0.095277
1987-11-30,0.089323
1987-12-31,0.086345
1988-01-29,0.110164
1988-02-29,0.110164
1988-03-31,0.116119
1988-04-29,0.110164
1988-05-31,0.107187
1988-06-30,0.0923
1988-07-29,0.095277
1988-08-31,0.089323
1988-09-30,0.095277
1988-10-31,0.095277
1988-11-30,0.0923
1988-12-30,0.107187
1989-01-31,0.122074
1989-02-28,0.151848
1989-03-31,0.169713
1989-04-28,0.187577
1989-05-31,0.214374
1989-06-30,0.20842
1989-07-31,0.244148
1989-08-31,0.276899
1989-09-29,0.279877
1989-10-31,0.250103
1989-11-30,0.288809
1989-12-29,0.288809
1990-01-31,0.220329
1990-02-28,0.223306
1990-03-30,0.232239
1990-04-30,0.256058
1990-05-31,0.360267
1990-06-29,0.410884
1990-07-31,0.452567
1990-08-31,0.408084
1990-09-28,0.384255
1990-10-31,0.419999
1990-11-30,0.482553
1990-12-31,0.554042
1991-01-31,0.655318
1991-02-28,0.717872
1991-03-28,0.935319
1991-04-30,0.938298
1991-05-31,1.167825
1991-06-28,1.069512
1991-07-31,1.197616
1991-08-30,1.227407
1991-09-30,1.28699
1991-10-31,1.525322
1991-11-29,1.432968
1991-12-31,1.77557
1992-01-31,1.984111
1992-02-28,1.906651
1992-03-31,1.888777
1992-04-30,1.823938
1992-05-29,2.116008
1992-06-30,1.978914
1992-07-31,2.193493
1992-08-31,2.03256
1992-09-30,2.396154
1992-10-30,2.485564
1992-11-30,2.598814
1992-12-31,2.712065
1993-01-29,3.07566
1993-02-26,2.110047
1993-03-31,2.456128
1993-04-30,2.575358
1993-05-28,2.849586
1993-06-30,3.0642
1993-07-30,3.010547
1993-08-31,2.825741
1993-09-30,3.272852
1993-10-29,3.332467
1993-11-30,3.451695
1993-12-31,3.618617
1994-01-31,4.077654
1994-02-28,3.940537
1994-03-31,4.080294
1994-04-29,3.960984
1994-05-31,4.593311
1994-06-30,4.306973
1994-07-29,4.342764
1994-08-31,4.987019
1994-09-30,5.058605
1994-10-31,5.034744
1994-11-30,4.545586
1994-12-30,4.306973
1995-01-31,4.629101
1995-02-28,4.104154
1995-03-31,4.464871
1995-04-28,3.474002
1995-05-31,3.55757
1995-06-30,3.951529
1995-07-31,4.297735
1995-08-31,4.035097
1995-09-29,4.667818
1995-10-31,5.073716
1995-11-30,6.004892
1995-12-29,6.243652
1996-01-31,5.992954
1996-02-29,6.219779
1996-03-29,5.873572
1996-04-30,5.587783
1996-05-31,5.241533
1996-06-28,4.823643
1996-07-31,3.223722
1996-08-30,3.689371
1996-09-30,3.975922
1996-10-31,3.605792
1996-11-29,4.119199
1996-12-31,4.298295
1997-01-31,4.656487
1997-02-28,4.775884
1997-03-31,4.549029
1997-04-30,4.647475
1997-05-30,5.400151
1997-06-30,4.970048
1997-07-31,5.447938
1997-08-29,4.647475
1997-09-30,4.778894
1997-10-31,4.42645
1997-11-28,4.976024
1997-12-31,4.749025
1998-01-30,4.898366
1998-02-27,5.800384
1998-03-31,6.191486
1998-04-30,6.717405
1998-05-29,6.119769
1998-06-30,6.089888
1998-07-31,5.402609
1998-08-31,3.454323
1998-09-30,3.34675
1998-10-30,4.111722
1998-11-30,4.314916
1998-12-31,4.117697
1999-01-29,4.279058
1999-02-26,4.715331
1999-03-31,5.032856
1999-04-30,5.36758
1999-05-28,5.576786
1999-06-30,5.989219
1999-07-30,5.833809
1999-08-31,5.815877
1999-09-30,4.656288
1999-10-29,4.943196
1999-11-30,4.967104
1999-12-31,5.080672
2000-01-31,5.068719
2000-02-29,4.889402
2000-03-31,5.705382
2000-04-28,6.381176
2000-05-31,7.13472
2000-06-30,8.205229
2000-07-31,7.828454
2000-08-31,9.043987
2000-09-29,9.449161
2000-10-31,10.465845
2000-11-30,11.225365
2000-12-29,11.74567
2001-01-31,10.795491
2001-02-28,11.335174
2001-03-30,11.346981
2001-04-30,12.537975
2001-05-31,11.00998
2001-06-29,11.823759
2001-07-31,12.909438
2001-08-31,13.031981
2001-09-28,12.733282
2001-10-31,12.589675
2001-11-30,13.681098
2001-12-31,13.550888
2002-01-31,14.236382
2002-02-28,13.880232
2002-03-28,14.638645
2002-04-30,16.820461
2002-05-31,17.393204
2002-06-28,17.536873
2002-07-31,16.791725
2002-08-30,16.923899
2002-09-30,16.707443
