date,close
1999-05-31,356.14679
1999-06-30,422.304138
1999-07-30,445.45932
1999-08-31,356.14679
1999-09-30,375.042633
1999-10-29,399.381866
1999-11-30,382.786926
1999-12-31,547.628662
2000-01-31,518.86438
2000-02-29,485.674713
2000-03-31,595.56604
2000-04-28,595.56604
2000-05-31,542.331116
2000-06-30,535.676758
2000-07-31,514.604553
2000-08-31,514.604553
2000-09-29,474.840393
2000-10-31,484.848511
2000-11-30,439.254852
2000-12-29,405.893829
2001-01-31,441.479004
2001-02-28,453.711578
2001-03-30,485.197357
2001-04-30,458.427765
2001-05-31,468.466461
2001-06-29,489.658936
2001-07-31,459.543243
2001-08-31,402.658051
2001-09-28,342.926361
2001-10-31,332.840393
2001-11-30,353.012482
2001-12-31,372.064026
2002-01-31,386.632782
2002-02-28,383.270691
2002-03-29,410.680145
2002-04-30,393.80307
2002-05-31,381.426361
2002-06-28,357.798126
2002-07-31,322.355896
2002-08-30,330.231995
2002-09-30,353.953308
2002-10-31,336.990692
2002-11-29,364.130951
2002-12-31,360.738373
2003-01-31,322.855164
2003-02-28,313.808411
2003-03-31,300.101288
2003-04-30,307.50415
2003-05-30,325.726593
2003-06-30,354.199219
2003-07-31,347.365814
2003-08-29,366.727264
2003-09-30,375.713623
2003-10-31,358.531647
2003-11-28,376.859161
2003-12-31,414.659607
2004-01-30,396.332153
2004-02-27,431.841675
2004-03-31,447.400879
2004-04-30,460.0849
2004-05-31,461.238037
2004-06-30,509.667877
2004-07-30,516.586487
2004-08-31,498.136963
2004-09-30,489.555206
2004-10-29,479.114288
2004-11-30,447.792206
2004-12-31,483.754761
2005-01-31,467.51358
2005-02-28,472.15387
2005-03-31,467.513519
2005-04-29,449.937958
2005-05-31,452.281219
2005-06-30,465.170166
2005-07-29,497.978027
2005-08-31,527.270996
2005-09-30,613.568787
2005-10-31,626.547913
2005-11-30,683.185364
2005-12-30,722.123474
2006-01-31,717.403564
2006-02-28,737.462524
2006-03-31,765.288269
2006-04-28,792.662598
2006-05-31,705.779114
2006-06-30,712.92041
2006-07-31,721.251465
2006-08-31,758.147156
2006-09-29,770.220764
2006-10-31,831.406372
2006-11-30,842.203979
2006-12-29,954.978027
2007-01-31,953.778198
2007-02-28,962.176025
2007-03-30,913.970703
2007-04-27,886.127747
2007-05-31,883.706604
2007-06-29,944.234314
