date,close
2002-10-31,1825.335938
2002-11-29,1720.027954
2002-12-31,1735.629395
2003-01-31,2004.74939
2003-02-28,2180.262451
2003-03-31,2496.185547
2003-04-30,4251.315918
2003-05-30,5070.378906
2003-06-30,5752.928223
2003-07-31,7492.458008
2003-08-29,6864.512207
2003-09-30,6006.447754
2003-10-31,5908.940918
2003-11-28,5327.797852
2003-12-31,5390.201172
2004-01-30,5362.899902
2004-02-27,5717.825195
2004-03-31,6575.890137
2004-04-30,8159.406738
2004-05-31,8611.841797
2004-06-30,8970.668945
2004-07-30,7558.763184
2004-08-31,7683.572266
2004-09-30,7511.959473
2004-10-29,6778.705078
2004-11-30,6864.512207
2004-12-31,6513.485352
2005-01-31,6731.901367
2005-02-28,7020.521484
2005-03-31,6911.314941
2005-04-29,7254.539551
2005-05-31,8424.628906
2005-06-30,8346.621094
2005-07-29,9906.738281
2005-08-31,11045.62207
2005-09-30,13846.03125
2005-10-31,13534.009766
2005-11-30,19033.416016
2005-12-29,21061.568359
2006-01-31,22122.449219
2006-02-28,21623.207031
2006-03-31,23401.740234
2006-04-28,26131.945313
2006-05-31,22372.064453
2006-06-30,25741.917969
2006-07-31,24852.652344
2006-08-31,21248.78125
2006-09-29,23237.933594
2006-10-31,21880.630859
2006-11-30,24688.835938
2006-12-28,26701.388672
2007-01-31,28947.958984
2007-02-28,30188.244141
2007-03-30,32294.400391
2007-04-30,34400.5625
2007-05-31,41421.09375
2007-06-29,39431.9375
2007-07-31,39759.554688
2007-08-31,42357.152344
2007-09-28,49564.898438
2007-10-31,66928.984375
2007-11-30,61125.347656
2007-12-28,52911.339844
2008-01-31,46803.480469
2008-02-29,49962.722656
2008-03-31,54081.421875
2008-04-30,54526.066406
2008-05-30,49869.117188
2008-06-30,42708.179688
2008-07-31,39314.929688
2008-08-29,35102.617188
2008-09-30,35102.617188
2008-10-31,31568.949219
2008-11-28,28667.136719
2008-12-31,30422.267578
2009-01-30,32645.4375
2009-02-27,31124.316406
2009-03-31,35336.636719
2009-04-30,36389.714844
2009-05-29,46569.472656
2009-06-30,41304.078125
2009-07-31,41772.117188
2009-08-31,39782.960938
2009-09-30,40602.019531
2009-10-30,41538.097656
2009-11-30,43293.222656
2009-12-30,44931.34375
2010-01-29,40485.015625
2010-02-26,42357.152344
2010-03-31,42123.136719
2010-04-30,43410.234375
2010-05-31,40719.027344
2010-06-30,42942.191406
2010-07-30,43059.207031
2010-08-31,45984.425781
2010-09-30,45867.414063
2010-10-29,46686.480469
2010-11-30,45867.414063
2010-12-30,53121.953125
2011-01-31,46803.480469
2011-02-28,44346.308594
2011-03-31,44814.335938
2011-04-29,49728.703125
2011-05-31,44931.34375
2011-06-30,44229.296875
2011-07-29,49143.660156
2011-08-31,48675.625
2011-09-30,53121.953125
2011-10-31,54526.066406
2011-11-30,58036.316406
2011-12-29,49523.382813
2012-01-31,49758.105469
2012-02-29,54804.320313
2012-03-30,61024.089844
2012-04-30,60085.257813
2012-05-31,56916.703125
2012-06-29,58676.996094
2012-07-31,64544.707031
2012-08-31,60906.734375
2012-09-28,68182.695313
2012-10-31,59263.765625
2012-11-30,59146.421875
2012-12-28,53452.269531
2013-01-31,56748.882813
2013-02-28,61929.28125
2013-03-29,65225.886719
2013-04-30,69699.890625
2013-05-31,71819.125
2013-06-28,68404.757813
2013-07-31,100907.296875
2013-08-30,85776.835938
2013-09-30,107004.898438
2013-10-31,114689.296875
2013-11-29,132939.65625
2013-12-30,139230.328125
2014-01-29,129807.234375
2014-02-28,157114.84375
2014-03-31,148845.640625
2014-04-30,141922.609375
2014-05-30,145768.71875
2014-06-30,160576.375
2014-07-31,144038
2014-08-29,147691.8125
2014-09-30,155191.796875
2014-10-31,144999.5
2014-11-28,145384.125
2014-12-30,137068.25
2015-01-30,137838.296875
2015-02-27,127250.171875
2015-03-31,129175.273438
2015-04-30,125132.515625
