date,close
1999-03-31,44.212006
1999-04-30,45.265324
1999-05-28,43.843342
1999-06-30,48.556843
1999-07-30,47.68787
1999-08-31,50.294785
1999-09-30,50.71608
1999-10-29,55.40329
1999-11-30,61.933674
1999-12-31,76.995796
2000-01-31,75.573822
2000-02-29,89.951317
2000-03-31,92.268539
2000-04-28,79.839653
2000-05-31,70.044029
2000-06-30,78.733711
2000-07-31,75.363174
2000-08-31,85.632759
2000-09-29,74.783867
2000-10-31,68.845917
2000-11-30,53.072853
2000-12-29,49.188828
2001-01-31,54.181427
2001-02-28,39.983044
2001-03-30,32.989182
2001-04-30,38.887608
2001-05-31,37.691071
2001-06-29,38.508408
2001-07-31,35.188446
2001-08-31,30.865736
2001-09-28,24.419561
2001-10-31,28.565336
2001-11-30,33.410477
2001-12-31,32.786934
2002-01-31,32.449879
2002-02-28,28.464211
2002-03-28,30.385422
2002-04-30,26.736811
2002-05-31,25.312756
2002-06-28,21.992771
2002-07-31,20.096836
2002-08-30,19.793505
2002-09-30,17.4594
2002-10-31,20.686699
2002-11-29,23.357843
2002-12-31,20.535019
2003-01-31,20.594006
2003-02-28,21.200701
2003-03-31,21.276537
2003-04-30,23.130341
2003-05-30,25.102102
2003-06-30,25.236919
2003-07-31,26.795792
2003-08-29,28.135599
2003-09-30,27.31823
2003-10-31,29.643898
2003-11-28,29.812418
2003-12-31,30.734484
2004-01-30,31.248692
2004-02-27,30.827225
2004-03-31,30.211847
2004-04-30,29.309875
2004-05-28,30.810356
2004-06-30,31.81348
2004-07-30,29.41102
2004-08-31,28.677654
2004-09-30,29.621761
2004-10-29,31.105387
2004-11-30,32.976768
2004-12-31,33.973442
2005-01-31,31.828825
2005-02-28,31.675631
2005-03-31,31.122456
2005-04-29,29.769323
2005-05-31,32.407539
2005-06-30,31.330105
2005-07-29,33.71521
2005-08-31,33.204121
2005-09-30,33.612999
2005-10-31,33.11042
2005-11-30,35.129269
2005-12-30,34.505264
2006-01-31,35.862942
2006-02-28,35.094452
2006-03-31,35.828289
2006-04-28,35.759922
2006-05-31,33.17086
2006-06-30,33.150421
