date,close
1993-01-29,24.11327
1993-02-26,24.370512
1993-03-31,24.916391
1993-04-30,24.278837
1993-05-28,24.933638
1993-06-30,25.023567
1993-07-30,24.9021
1993-08-31,25.856518
1993-09-30,25.668421
1993-10-29,26.174789
1993-11-30,25.895411
1993-12-31,26.213327
1994-01-31,27.127527
1994-02-28,26.336393
1994-03-31,25.232845
1994-04-29,25.515768
1994-05-31,25.922476
1994-06-30,25.328485
1994-07-29,26.147257
1994-08-31,27.144028
1994-09-30,26.4585
1994-10-31,27.210629
1994-11-30,26.127214
1994-12-30,26.317482
1995-01-31,27.201931
1995-02-28,28.312035
1995-03-31,29.100473
1995-04-28,29.96249
1995-05-31,31.151199
1995-06-30,31.781374
1995-07-31,32.803638
1995-08-31,32.949696
1995-09-29,34.345966
1995-10-31,34.245033
1995-11-30,35.768257
1995-12-29,36.331001
1996-01-31,37.623577
1996-02-29,37.743637
1996-03-29,38.393494
1996-04-30,38.81081
1996-05-31,39.69183
1996-06-28,40.041977
1996-07-31,38.242649
1996-08-30,38.979172
1996-09-30,41.157036
1996-10-31,42.487698
1996-11-29,45.589466
1996-12-31,44.504539
1997-01-31,47.254295
1997-02-28,47.706318
1997-03-31,45.60136
1997-04-30,48.456188
1997-05-30,51.518959
1997-06-30,53.636532
1997-07-31,57.887959
1997-08-29,54.889164
1997-09-30,57.528839
1997-10-31,56.119198
1997-11-28,58.290821
1997-12-31,59.402485
1998-01-30,60.167526
1998-02-27,64.336777
1998-03-31,67.475334
1998-04-30,68.338463
1998-05-29,66.919113
1998-06-30,69.768082
1998-07-31,68.825279
1998-08-31,59.108574
1998-09-30,62.870178
1998-10-30,67.967766
1998-11-30,71.752335
1998-12-31,76.446548
1999-01-29,79.139404
1999-02-26,76.601501
1999-03-31,79.778023
1999-04-30,82.807556
1999-05-28,80.914078
1999-06-30,85.395012
1999-07-30,82.745903
1999-08-31,82.317352
1999-09-30,80.478645
1999-10-29,85.635498
1999-11-30,87.061485
1999-12-31,92.033516
2000-01-31,87.451378
2000-02-29,86.119881
2000-03-31,94.466125
2000-04-28,91.148392
2000-05-31,89.715347
2000-06-30,91.481056
2000-07-31,90.044624
2000-08-31,95.928238
2000-09-29,90.665398
2000-10-31,90.24128
2000-11-30,83.504501
2000-12-29,83.068062
2001-01-31,86.7612
2001-02-28,78.485268
2001-03-30,74.087158
2001-04-30,80.417183
2001-05-31,79.966415
2001-06-29,78.060822
2001-07-31,77.264938
2001-08-31,72.680618
2001-09-28,66.747658
2001-10-31,67.616844
2001-11-30,72.889389
2001-12-31,73.300453
2002-01-31,72.582191
2002-02-28,71.28035
2002-03-28,73.651947
2002-04-30,69.368668
2002-05-31,68.957039
2002-06-28,63.867481
2002-07-31,58.833477
2002-08-30,59.233616
2002-09-30,53.022835
2002-10-31,57.385746
2002-11-29,60.925354
2002-12-31,57.478836
2003-01-31,56.065159
2003-02-28,55.309471
2003-03-31,55.427788
2003-04-30,60.117706
2003-05-30,63.414257
2003-06-30,64.089714
2003-07-31,65.245079
2003-08-29,66.590843
2003-09-30,65.864578
2003-10-31,69.390091
2003-11-28,70.147926
2003-12-31,73.677254
2004-01-30,75.133873
2004-02-27,76.153473
2004-03-31,75.144791
2004-04-30,73.722961
2004-05-28,74.985321
2004-06-30,76.372627
2004-07-30,73.912041
2004-08-31,74.092056
2004-09-30,74.835762
2004-10-29,75.799988
2004-11-30,79.174416
2004-12-31,81.559227
2005-01-31,79.730583
2005-02-28,81.39727
2005-03-31,79.908279
2005-04-29,78.411209
2005-05-31,80.937965
2005-06-30,81.0606
2005-07-29,84.162079
2005-08-31,83.3731
2005-09-30,84.042198
2005-10-31,82.054573
2005-11-30,85.661018
2005-12-30,85.497116
2006-01-31,87.550255
2006-02-28,88.051552
2006-03-31,89.504715
2006-04-28,90.635315
2006-05-31,87.905312
2006-06-30,88.134567
2006-07-31,88.529297
2006-08-31,90.461235
2006-09-29,92.903786
2006-10-31,95.831863
2006-11-30,97.73745
2006-12-29,99.04435
2007-01-31,100.533981
2007-02-28,98.561737
2007-03-30,99.704002
2007-04-30,104.120461
2007-05-31,107.652206
2007-06-29,106.078278
2007-07-31,102.75695
2007-08-31,104.0756
2007-09-28,108.104797
2007-10-31,109.571404
2007-11-30,105.327431
2007-12-31,104.141403
2008-01-31,97.844879
2008-02-29,95.31636
2008-03-31,94.463974
2008-04-30,98.966331
2008-05-30,100.462395
2008-06-30,92.066177
2008-07-31,91.238853
2008-08-29,92.648842
2008-09-30,83.923775
2008-10-31,70.060692
2008-11-28,65.184006
2008-12-31,65.822578
2009-01-30,60.417591
2009-02-27,53.925774
2009-03-31,58.418369
2009-04-30,64.222031
2009-05-29,67.976021
2009-06-30,67.931503
2009-07-31,72.999542
2009-08-31,75.696175
2009-09-30,78.380104
2009-10-30,76.87323
2009-11-30,81.609161
2009-12-31,83.167992
2010-01-29,80.145416
2010-02-26,82.645569
2010-03-31,87.676979
2010-04-30,89.033386
2010-05-28,81.959267
2010-06-30,77.71859
2010-07-30,83.02684
2010-08-31,79.292259
2010-09-30,86.393227
2010-10-29,89.693642
2010-11-30,89.693642
2010-12-31,95.68988
2011-01-31,97.919441
2011-02-28,101.320915
2011-03-31,101.333076
2011-04-29,104.267838
2011-05-31,103.098526
2011-06-30,101.359306
2011-07-29,99.331642
2011-08-31,93.870819
2011-09-30,87.354225
2011-10-31,96.888702
2011-11-30,96.494972
2011-12-30,97.503181
2012-01-31,102.024818
2012-02-29,106.453308
2012-03-30,109.877243
2012-04-30,109.143692
2012-05-31,102.589035
2012-06-29,106.752182
2012-07-31,108.015015
2012-08-31,110.721069
2012-09-28,113.527901
2012-10-31,111.46196
2012-11-30,112.092781
2012-12-31,113.094307
2013-01-31,118.883606
2013-02-28,120.40036
2013-03-28,124.97213
2013-04-30,127.373169
2013-05-31,130.380432
2013-06-28,128.640549
2013-07-31,135.28833
2013-08-30,131.230652
2013-09-30,135.383591
2013-10-31,141.652863
2013-11-29,145.851105
2013-12-31,149.632492
2014-01-31,144.358185
2014-02-28,150.928833
2014-03-31,152.180786
2014-04-30,153.238647
2014-05-30,156.7948
2014-06-30,160.031815
2014-07-31,157.881409
2014-08-29,164.111923
2014-09-30,161.847839
2014-10-31,165.659439
2014-11-28,170.210449
2014-12-31,169.778732
2015-01-30,164.748291
2015-02-27,174.007889
2015-03-31,171.274979
2015-04-30,172.959335
2015-05-29,175.182877
2015-06-30,171.624557
2015-07-31,175.501434
2015-08-31,164.804626
2015-09-30,160.599442
2015-10-30,174.259995
2015-11-30,174.896927
2015-12-31,171.874222
2016-01-29,163.31723
2016-02-29,163.182312
2016-03-31,174.158966
2016-04-29,174.845367
2016-05-31,177.819687
2016-06-30,178.437836
2016-07-29,184.945679
2016-08-31,185.16713
2016-09-30,185.177917
2016-10-31,181.967468
2016-11-30,188.670868
2016-12-30,192.49556
2017-01-31,195.94017
2017-02-28,203.638992
2017-03-31,203.893555
2017-04-28,205.917389
2017-05-31,208.823517
2017-06-30,210.154694
2017-07-31,214.474258
2017-08-31,215.100082
2017-09-29,219.434219
2017-10-31,224.604935
